,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
999,500,101325.0,0.09545484566618366,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999980980442,0.0,0.0,0.01999999381702509,0.050000012181641386,4.094624546415598e-09,1.1131192244177571e-14,0.0009999918086145867,3.8937043962625365e-14,1.1622585362628035e-23,0.03738876447583032,0.009972912283011058,0.9479994826470516,1.324623395899581e-09,3.2412665956292005e-06,0.002614952552395276,3.943964627495889e-08,0.0020201627932180453,3.0977701790951607e-07,3.919241140245177e-18,1.3285874882728045e-07,5.817951625876534e-10,6.678651238426572e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543095619255e-09,4.793066653141786e-09,1.5976715207025494e-09,4.343252632416944e-15,-3.1953777706397745e-09,1.519274979531055e-14,4.534988109483912e-24,4.6477210667823237e-23,5.0650650141464265e-21,-6.358135591380092e-21,-3.3492817858673764e-21,4.8247644759014e-19,-2.5784311571686443e-18,-3.1590027593400127e-21,1.1197126196638478e-20,2.094280577216941e-18,-6.310887241768093e-29,-1.3347072132458112e-23,3.4836097574559874e-27,-1.755686111666462e-21,0.0,2.396543095619255e-09,3.1953777706397745e-09,3.1953773189265473e-09,4.944443216788891e-20,6.390747378668676e-09,3.958855939838055e-18,5.795655898595692e-20,1.263331819607555e-16,6.552674413115697e-22,-1.2826111700503515e-16,1.5976715207025494e-09,-3.5383131371600385e-10,4.1717394047629536e-23,1.5192749795298673e-14,1.519274979531055e-14,4.472718952894173e-16,1.1223855780805036e-21,8.03419729512829e-15,-4.438865168844282e-09,4.7478552312439455e-21,-4.534988109483912e-24,4.343252590699549e-15,-3.3768159635396865e-13,-3.5385084871468704e-10,-3.420248489492067e-13,1.0020399766018371e-18,-3.3767911509741247e-21,7.633082169850826e-29,3.1953777700519333e-09,1.181299124583234e-26,1.0071724420514869e-18,-4.793066524880669e-09,0.0008191385413285762,99.99891315660554,0.0001359229782775608,0.0009509204161836894,0.00999313727403917,0.03746458860870312,0.9499220184607731,0.0026202556564846632,-4.979797979797981
999,500,101325.0,0.17475284000076902,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999989610991,0.0,0.0,0.01999999662268733,0.050000006653950976,2.2365976813360815e-09,6.0813485382493705e-15,0.0009999955256377187,2.1268471197066843e-14,6.398865283181543e-24,0.03738872441442022,0.009972898469250105,0.9479995338799158,1.3246232409721799e-09,3.241278595064885e-06,0.0026149525108557885,3.943974823783462e-08,0.002020165464974662,3.09776978741574e-07,3.917841814760934e-18,1.328587774994715e-07,5.817935902677739e-10,6.678650926537888e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965433557087865e-09,4.793067173467051e-09,1.5976716934121496e-09,4.344097509532293e-15,-3.195378116407094e-09,1.5192734338080284e-14,4.5709096536183276e-24,-2.0162527430980046e-24,-4.656358377234914e-21,3.5113698872962686e-21,1.9646277703149413e-21,1.6469975872977986e-20,-1.1325773490688306e-18,1.84957584966857e-21,-7.916830000469488e-21,1.118666438490527e-18,-2.8398992587956425e-29,-2.7579082117505914e-24,8.077935669463161e-28,2.6910723840057718e-21,0.0,2.3965433557087865e-09,3.195378116407094e-09,3.1953776651581264e-09,4.944442792396824e-20,6.390748071127428e-09,3.958870162454936e-18,5.795670256330264e-20,1.2633333541070474e-16,6.552672939783196e-22,-1.292368989602721e-16,1.5976716934121496e-09,-3.538313708086436e-10,4.173205825044875e-23,1.5192734338068442e-14,1.5192734338080284e-14,4.472736274566384e-16,1.1223887250068042e-21,8.034209691956379e-15,-4.438865630443038e-09,4.747855745694591e-21,-4.5709096536183276e-24,4.3440974678002355e-15,-3.376805660753032e-13,-3.5385090663669794e-10,-3.4202466354767514e-13,1.0064868995749224e-18,-3.3767913993412167e-21,7.633080453594634e-29,3.195378116280251e-09,1.1812991332799876e-26,1.0071726067772663e-18,-4.7930670442301515e-09,0.00044743622812891404,99.99891313125018,0.0001359494041487462,0.0009509193456730606,0.009993123459138413,0.03746454856680179,0.9499220723521523,0.002620255621907559,-5.242424242424244
999,500,101325.0,0.2364489412645417,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999232177,0.0,0.0,0.019999997503922,0.05000000491775036,1.6530072328753447e-09,4.494830294797893e-15,0.0009999966931230966,1.57189308501629e-14,4.741018742529371e-24,0.03738871183151747,0.00997289413048095,0.9479995499716636,1.3246231923110422e-09,3.241282363985447e-06,0.002614952497808489,3.9439780263480183e-08,0.0020201663041492755,3.097769664392443e-07,3.917402299056847e-18,1.328587865051281e-07,5.817930963746223e-10,6.678650828577356e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965434372499612e-09,4.793067335855094e-09,1.5976717475582036e-09,4.344362946066617e-15,-3.195378224950978e-09,1.5192729482158428e-14,4.582310076420374e-24,-4.187601851049703e-24,7.489102676345588e-21,-4.540406195294928e-21,-5.1033924340553204e-21,1.261275556351758e-20,-1.567439431977758e-18,6.249349527838124e-22,6.3529622835740915e-21,1.5524000089603537e-18,2.208810534618833e-29,-5.458665028639731e-25,6.058451752097371e-28,-2.391176897326993e-21,0.0,2.3965434372499612e-09,3.195378224950978e-09,3.195377773705319e-09,4.944442658789825e-20,6.390748288212231e-09,3.958874629409115e-18,5.795674765604942e-20,1.2633338360001847e-16,6.552672476612719e-22,-1.288032180912779e-16,1.5976717475582036e-09,-3.5383138871861415e-10,4.173666533097088e-23,1.5192729482146636e-14,1.5192729482158428e-14,4.472741714875436e-16,1.1223897133582956e-21,8.034213585183146e-15,-4.438865775148019e-09,4.7478559069804744e-21,-4.582310076420374e-24,4.344362904329952e-15,-3.3768024239701597e-13,-3.538509248072468e-10,-3.420246053059289e-13,1.0014047018913966e-18,-3.376791477138607e-21,7.633079914056409e-29,3.195378224829217e-09,1.181299135937466e-26,1.0071726584528708e-18,-4.793067207051876e-09,0.000330687690338477,99.99891312328413,0.00013595770641988643,0.0009509190094359926,0.009993119120011251,0.037464535990026554,0.9499220892789151,0.0026202556110470794,-5.3737373737373755
999,500,101325.0,0.3199267137797385,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999994325232,0.0,0.0,0.019999998155218083,0.05000000363457269,1.221691728708273e-09,3.3221541569729796e-15,0.0009999975559791391,1.1617422116792322e-14,3.510426083455652e-24,0.037388702531856964,0.009972890923821802,0.9479995618646097,1.3246231563470084e-09,3.241285149490017e-06,0.002614952488165555,3.943980393273812e-08,0.0020201669243595133,3.097769573469305e-07,3.9170774655316256e-18,1.3285879316094807e-07,5.817927313394566e-10,6.678650756177705e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965434976745314e-09,4.7930674587883915e-09,1.597671787682534e-09,4.3445591438690116e-15,-3.195378305083683e-09,1.519272589429971e-14,4.590772438341619e-24,-2.2230478962362615e-24,7.368864226728608e-21,-7.81438705977983e-21,-5.389678270564086e-21,-2.9219511949827696e-19,1.0147289271984007e-18,-2.6759292816090445e-21,1.2333274885986079e-20,-7.243855943916623e-19,3.7865323450608567e-29,-9.20076872751854e-25,5.048709793414476e-29,-1.9676986251071203e-21,0.0,2.3965434976745314e-09,3.195378305083683e-09,3.195377854142426e-09,4.944442560378657e-20,6.390748449084539e-09,3.958877931074938e-18,5.795678098670106e-20,1.263334192238042e-16,6.552672134733868e-22,-1.3108004265349746e-16,1.597671787682534e-09,-3.5383140197893453e-10,4.174007066044039e-23,1.5192725894287938e-14,1.519272589429971e-14,4.472745735955201e-16,1.1223904438960672e-21,8.034216463092705e-15,-4.438865882391296e-09,4.747856026498837e-21,-4.590772438341619e-24,4.344559102128941e-15,-3.376800031810486e-13,-3.538509382601792e-10,-3.4202456228776834e-13,1.0018282183650235e-18,-3.37679153486155e-21,7.633079515808429e-29,3.1953783052700298e-09,1.1812991379803355e-26,1.0071726967120009e-18,-4.793067327708348e-09,0.0002444020860909238,99.998913117396,0.0001359638430466776,0.0009509187609328767,0.009993115913087514,0.03746452669489473,0.9499221017889974,0.0026202556030203625,-5.505050505050505
999,500,101325.0,0.43287612810830617,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999995805938,0.0,0.0,0.01999999863657294,0.050000002686211714,9.029184146033259e-10,2.4553937481155264e-15,0.0009999981936920834,8.586112263401214e-15,2.5980043045587415e-24,0.037388695658744316,0.009972888553871902,0.9479995706543448,1.324623129767034e-09,3.2412872081788937e-06,0.0026149524810387017,3.943982142602328e-08,0.002020167382739397,3.097769506270504e-07,3.9168373900199516e-18,1.3285879808007288e-07,5.817924615451524e-10,6.678650702669347e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543542108703e-09,4.793067548273287e-09,1.597671817188012e-09,4.3447041594211645e-15,-3.1953783648012002e-09,1.519272324119658e-14,4.597046855264441e-24,1.209751645858803e-23,2.243674172723288e-20,-2.0948774416203094e-20,-1.687573813327942e-20,2.747195853157809e-19,1.2032086472135083e-18,-4.4080454842950845e-21,3.0721276066913465e-20,-1.483298333907943e-18,1.3568407569801403e-28,-2.0174644334484244e-25,-1.968996819431645e-27,-5.567616790740759e-21,0.0,2.396543542108703e-09,3.1953783648012002e-09,3.195377913292729e-09,4.944442487180223e-20,6.390748567372268e-09,3.958880370874377e-18,5.795680561503724e-20,1.2633344554053742e-16,6.552671881448947e-22,-1.3183898417423734e-16,1.597671817188012e-09,-3.538314117461823e-10,4.174258764111372e-23,1.5192723241184902e-14,1.519272324119658e-14,4.472748707405464e-16,1.1223909837111987e-21,8.034218589323761e-15,-4.4388659612370265e-09,4.747856114387871e-21,-4.597046855264441e-24,4.3447041176785755e-15,-3.376798263421968e-13,-3.538509481698036e-10,-3.420245304644704e-13,9.98228328339193e-19,-3.376791577207342e-21,7.633079220761783e-29,3.1953783644223647e-09,1.1812991393798242e-26,1.0071727248941498e-18,-4.793067416434303e-09,0.0001806307916608907,99.99891311304391,0.00013596837882028876,0.0009509185772713393,0.009993113542942066,0.03746451982512911,0.9499221110348407,0.0026202555970880107,-5.636363636363637
999,500,101325.0,100.0,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999981844,0.0,0.0,0.019999999994098044,0.050000000011627965,3.908518479996284e-12,1.0629814031902156e-17,0.0009999999921809237,3.7167212047775556e-17,1.1289656711391412e-26,0.03738867627511047,0.009972881870110964,0.9479995954432601,1.3246230548059275e-09,3.241293014128268e-06,0.0026149524609393802,3.943987076086414e-08,0.002020168675469081,3.097769316755221e-07,3.916160326967553e-18,1.3285881195304694e-07,5.817917006363361e-10,6.678650551764919e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965436692103722e-09,4.793067799364473e-09,1.597671901591536e-09,4.345113188603664e-15,-3.195378533331957e-09,1.51927157702172e-14,4.614834852637288e-24,2.440182807031432e-23,5.494921347428044e-21,-8.905851878043614e-21,-5.6568901980388775e-21,-3.9576474734997934e-19,-8.312801196688404e-19,-3.503109894162072e-21,1.2150805678809938e-20,1.2272883637896068e-18,-4.102076707149261e-29,2.3192763048987414e-24,-2.473867798773093e-27,1.4977549414084286e-22,0.0,2.3965436692103722e-09,3.195378533331957e-09,3.1953780824931256e-09,4.944442284444356e-20,6.390748905779718e-09,3.958887254591506e-18,5.795687511549838e-20,1.263335198536232e-16,6.552671172020509e-22,-1.2912847874302358e-16,1.597671901591536e-09,-3.538314395558411e-10,4.174968699563834e-23,1.5192715770205342e-14,1.51927157702172e-14,4.472757090876863e-16,1.1223925069437272e-21,8.034224591745091e-15,-4.438866186910136e-09,4.7478563657955415e-21,-4.614834852637288e-24,4.3451131468539765e-15,-3.3767932782905846e-13,-3.5385097638103286e-10,-3.4202444098052477e-13,1.0039458007331595e-18,-3.376791699150687e-21,7.633078394362482e-29,3.1953785336227012e-09,1.1812991442079816e-26,1.0071728051251778e-18,-4.793067670235996e-09,7.819076332585273e-07,99.99891310076842,0.00013598117226926965,0.0009509180593069225,0.009993106858629636,0.03746450045093459,0.9499221371100784,0.002620255580357437,-8.0
999,500,101325.0,12.045035402587835,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999849272,0.0,0.0,0.01999999995100097,0.050000000096537454,3.244920701304105e-11,8.825031978131633e-17,0.000999999935084656,3.0856872875468256e-16,9.371720093415236e-26,0.03738867689047752,0.00997288208229847,0.9479995946562928,1.3246230571856862e-09,3.241292829808092e-06,0.002614952461577453,3.943986919464232e-08,0.0020201686344291,3.0977693227717184e-07,3.916181820382238e-18,1.3285881151262502e-07,5.81791724792657e-10,6.678650556555631e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965436637556372e-09,4.793067790853031e-09,1.5976718979655906e-09,4.3451002007568705e-15,-3.1953785264032277e-09,1.5192715998396687e-14,4.614268023078261e-24,2.0317623795833745e-23,2.125251566636771e-20,-2.1325968775527317e-20,-1.5288405626783432e-20,-6.013392856963162e-20,1.2121703219699078e-18,-6.038004881330826e-21,3.3312621867884637e-20,-1.1579590728460277e-18,3.1554436208840472e-30,-1.8787107421960144e-23,-4.0389678347315804e-28,-5.991210235625694e-21,0.0,2.3965436637556372e-09,3.1953785264032277e-09,3.1953780752287924e-09,4.944442287950628e-20,6.390748891241244e-09,3.9588870337105294e-18,5.795687287475098e-20,1.2633351741958629e-16,6.552671190660839e-22,-1.315137235224917e-16,1.5976718979655906e-09,-3.5383143846337657e-10,4.1749461580879736e-23,1.5192715998384876e-14,1.5192715998396687e-14,4.472756822079121e-16,1.1223924579211374e-21,8.034224396428383e-15,-4.4388661771162415e-09,4.7478563550016385e-21,-4.614268023078261e-24,4.345100159007408e-15,-3.3767934345513107e-13,-3.538509752758047e-10,-3.4202444361875236e-13,9.978048118655658e-19,-3.376791693279041e-21,7.633078416076235e-29,3.195378526360876e-09,1.1812991433549379e-26,1.0071728019814791e-18,-4.793067659339309e-09,6.491534393360254e-06,99.99891310115812,0.00013598076612118926,0.000950918075750598,0.009993107070834652,0.03746450106600197,0.9499221362822747,0.0026202555808885635,-7.080808080808081
999,500,101325.0,1.0476157527896662e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287682580933968,0.0,0.0,0.01924517660747273,0.05148645681075219,0.0004989050535596819,2.1925723946543e-09,4.6423725952830106e-07,7.370049868898639e-07,1.0650547614829956e-17,0.6717456307781104,0.2182975918789411,0.10963928725761556,9.640143748926508e-10,1.6657901021948552e-10,0.0003086034172500705,1.5386764595641677e-11,7.755336660404464e-06,3.764514791118504e-08,6.877022510329761e-15,2.451954977905497e-09,1.0900882848538708e-06,4.755465991985935e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.211819406636728e-11,6.420472553298018e-11,2.1369959560181127e-11,9.391603336457055e-17,-4.2803150367487976e-11,3.156866552853044e-14,4.562025794904503e-25,1.4693764982753491e-24,-1.2693097024742835e-22,9.487922840602638e-23,9.659983137332141e-23,3.869473197435508e-23,-1.8199731234968284e-20,3.8774091213423167e-26,-1.2572193332763418e-22,1.8193729376980966e-20,-1.6636066749152452e-24,-1.7206002975956533e-25,-4.457001005626299e-25,2.9257621334064085e-23,0.0,3.211819406636728e-11,4.2803150367487976e-11,4.280315036469568e-11,6.772668070569137e-20,8.560629975023461e-11,1.4780691447091318e-22,1.6380654871039294e-23,3.428894367261139e-19,3.3715772233078945e-22,-3.252606517456513e-19,2.1369959560181127e-11,-4.7282218537793475e-12,-3.5939837874576025e-24,3.1568665526865865e-14,3.156866552853044e-14,2.6058016075923307e-21,4.5347378122732107e-26,5.607765896679109e-19,-5.86343668563539e-11,6.359910484564848e-23,-4.562025794904503e-25,9.391603695855435e-17,-8.1037943647179e-13,-4.759884421989842e-12,-8.10473352508759e-13,1.3380473588657776e-20,-1.967939172934417e-22,3.927484316326616e-29,4.280315029970614e-11,9.727932201187397e-28,1.3548008911823932e-20,-6.420472520771953e-11,99.95357627404717,99.85227431498008,0.00021941383416484195,0.14750627118575416,0.21829953183442316,0.6717516004116174,0.10964026159422886,0.00030860615973058033,1.9797979797979792
999,500,101325.0,1.3219411484660314e-06,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288669861795388,0.0,0.0,0.019567590432759817,0.0508519293185326,0.00028635912543700565,2.883029376297393e-11,0.00042713128907747683,3.625824145952721e-09,1.080309493266465e-21,0.04899770104985778,0.013890869101324857,0.9330281240324476,1.373069371531971e-09,1.37711960499029e-06,0.0026019391902906233,2.153346647100081e-08,0.0014795278389902295,3.134872257917327e-07,2.899684493490587e-16,1.2434071225719158e-07,9.329410332920328e-10,6.846988973454562e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3214502981348833e-09,4.642880217417864e-09,1.547607274908595e-09,1.5581124667588318e-16,-3.095253462954811e-09,1.9595505428499056e-14,5.838454490042962e-27,-3.8774091213423165e-24,-1.7045801692143208e-20,6.706354896800085e-21,8.694758828445776e-21,-4.336847202363286e-16,-1.93848401777624e-16,-1.6692504761320098e-21,-7.308055447875059e-21,6.275411692599644e-16,1.0003714586430091e-22,1.661578355755741e-22,1.2823722875272768e-25,2.310560790312434e-21,0.0,2.3214502981348833e-09,3.095253462954811e-09,3.0952537141277705e-09,5.300310721956731e-20,6.190502194029519e-09,1.740574711371704e-18,3.2729036638423057e-20,9.569612177994871e-17,7.025177394654201e-22,5.300664421281631e-16,1.547607274908595e-09,-3.401178361878225e-10,-2.8844728918390345e-23,1.959550552852428e-14,1.9595505428499056e-14,1.807711859658709e-16,5.73488258075643e-22,5.502510661539732e-15,-4.302297097582615e-09,4.5990861029275894e-21,-5.838454490042962e-27,1.5581127552061214e-16,-4.402233047964396e-13,-3.401375865398046e-10,-4.4037911607209423e-13,9.670998675275972e-19,-3.369432344223469e-21,8.183491644852878e-29,3.095253896554894e-09,1.1919473585779899e-26,9.681587271620349e-19,-4.642880747484306e-09,57.28687109225231,99.99872880146773,5.0338761174020966e-06,0.0012661646561385543,0.013911477099219104,0.049070392291326766,0.9344123312749951,0.00260579933445895,-0.12121212121212196
999,500,101325.0,1.4508287784959433,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999874864,0.0,0.0,0.01999999959320145,0.05000000080147085,2.6939901361640314e-10,7.326514792401607e-16,0.0009999994610614168,2.5617921281577555e-15,7.772640636824598e-25,0.037388681999370434,0.009972883843919379,0.9479995881227448,1.3246230769429876e-09,3.241291299548377e-06,0.002614952466874992,3.9439856191582966e-08,0.00202016829370768,3.097769372721795e-07,3.916360272654176e-18,1.3285880785616259e-07,5.817919253479865e-10,6.678650596329103e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965436308805035e-09,4.793067724449712e-09,1.5976718761360516e-09,4.344992387679014e-15,-3.1953784826793873e-09,1.519271797146329e-14,4.609567489605394e-24,-1.76292868050364e-23,-7.603074895448503e-21,6.686089078274698e-21,7.224020426565797e-21,-2.1185983228671e-20,4.204807207790805e-19,-3.0522964603206717e-22,-6.592490648839199e-21,-3.990389373230759e-19,4.102076707149261e-29,-1.0182641808141786e-23,-3.534096855390133e-28,3.6155772125551083e-22,0.0,2.3965436308805035e-09,3.1953784826793873e-09,3.1953780314662267e-09,4.9444423426781606e-20,6.390748803739354e-09,3.9588852204182465e-18,5.795685457179827e-20,1.2633349786601079e-16,6.552671379351135e-22,-1.3075478200175183e-16,1.5976718761360516e-09,-3.538314312259352e-10,4.174759030824349e-23,1.5192717971451518e-14,1.519271797146329e-14,4.472754613634206e-16,1.1223920567391651e-21,8.03422281648006e-15,-4.438866118793317e-09,4.747856289976461e-21,-4.609567489605394e-24,4.344992345931424e-15,-3.376794749410577e-13,-3.538509679324854e-10,-3.4202446729159833e-13,1.0041575589699729e-18,-3.3767916620193597e-21,7.633078635877867e-29,3.1953784825923543e-09,1.1812991423903273e-26,1.0071727810977456e-18,-4.7930675936949294e-09,5.3893858321420185e-05,99.99891310439378,0.00013597739395200016,0.0009509182122691039,0.009993108832600914,0.037464506172406986,0.9499221294096939,0.00262025558529821,-6.161616161616163
999,500,101325.0,1.7886495290574349e-06,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289004404286391,0.0,0.0,0.019676346111851848,0.050637660135297316,0.0002143370615766364,2.69476418320782e-11,0.0005712137900134197,2.4456740702356795e-09,9.058563038258175e-22,0.04443476395824444,0.012365335455169765,0.938937322302638,1.3537294975411135e-09,1.8484543818883323e-06,0.002611169717620884,2.6563546055095728e-08,0.001649090464872964,3.1327374691508853e-07,1.974726160408364e-16,1.2767070524426373e-07,7.852764367202406e-10,6.769545219528593e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.350944676600289e-09,4.701866795936868e-09,1.5672724425785883e-09,1.970461666024573e-16,-3.134577751625256e-09,1.7883222941583126e-14,6.623788141082804e-27,1.9128551665288765e-24,-3.877976457163575e-20,-3.8786617515568966e-21,-2.2643344078297907e-21,-3.097025067097327e-15,-1.3799730297197235e-15,-1.865292281307077e-22,6.181223988368138e-21,4.477037208907506e-15,5.431402311299655e-22,1.3801484286640258e-21,5.237531539688176e-25,-2.108904592469104e-21,0.0,2.350944676600289e-09,3.134577751625256e-09,3.134580598970593e-09,5.118200992152025e-20,6.2691552922452864e-09,2.3047135151425003e-18,3.9836702107230063e-20,1.0524414242927915e-16,6.834070597564091e-22,4.369443175333832e-15,1.5672724425785883e-09,-3.45018980033247e-10,-2.876055223432365e-23,1.78832234847115e-14,1.7883222941583126e-14,2.4737501596892664e-16,7.263139200532013e-22,6.29873703387369e-15,-4.356426190754115e-09,4.657520085170752e-21,-6.623788141082804e-27,1.9704619536300954e-16,-4.01171166731129e-13,-3.4503705932416285e-10,-4.0136821292702236e-13,9.766289881842083e-19,-3.3624512016868876e-21,7.960875077411535e-29,3.1345808485587643e-09,1.1859295750032977e-26,9.821003321190685e-19,-4.7018711653800446e-09,42.87862099865803,99.99885268577248,6.286204635218443e-06,0.0011410280228879393,0.01238578945397478,0.04450826528881474,0.9404904562987185,0.0026154889584920713,-0.2525252525252525
