,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(13),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2_X(14),NHO_X(15),N2X(48),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(13) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(13) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],NO2_X(14) ROP [kmol/m^2 s],NHO_X(15) ROP [kmol/m^2 s],N2X(48) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NO2(13) + X(1) <=> NO2_X(14) ROP [kmol/m^2 s],NO2_X(14) <=> NO(5) + OX ROP [kmol/m^2 s],NOX + OX <=> NO2_X(14) + X(1) ROP [kmol/m^2 s],H_X(12) + NOX <=> NX + OHX ROP [kmol/m^2 s],H_X(12) + NO2_X(14) <=> NOX + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(15) + X(1) ROP [kmol/m^2 s],NHO_X(15) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],NH2_X(8) + NX <=> 2 NH_X(9) ROP [kmol/m^2 s],NHO_X(15) + NX <=> H_X(12) + N2O_X(11) ROP [kmol/m^2 s],NHO_X(15) + X(1) <=> H_X(12) + NOX ROP [kmol/m^2 s],H2O(3) + 2 X(1) <=> H_X(12) + OHX ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage
999,500.0,101325.0,1.6831803533309585e-06,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288944023407176,0.0,0.0,0.019656717069586008,0.050676333068601725,0.00022733617428424247,2.7243238632305206e-11,0.0005452086830398044,2.636527259644903e-09,9.309210696576674e-22,0.045120623378990886,0.012595446508535463,0.9380507856783044,1.356643122325588e-09,1.7634801444972417e-06,0.0026100067832397888,2.5690402861429837e-08,0.001620905778903066,3.1337337095759754e-07,2.1249720388007955e-16,1.2716480159727896e-07,8.065951656513493e-10,6.780690367109873e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.346507864749341e-09,4.6929974306364085e-09,1.5643142308052965e-09,1.8746240461141962e-16,-3.128664954271368e-09,1.814210662263292e-14,6.405725285616832e-27,-6.3589509590014e-24,-1.5210365434937042e-20,1.8751345438360383e-20,1.1840836771572241e-20,2.098510543959788e-17,9.725271649626803e-18,6.915643511249586e-21,-2.929348199836324e-20,-3.0707034903918296e-17,-3.840622959610051e-24,1.956274070752241e-24,-1.5146129380243428e-27,3.661576850453778e-21,0.0,2.346507864749341e-09,3.128664954271368e-09,3.1286646957763352e-09,5.142966462950065e-20,6.257323595540959e-09,2.2032941439364085e-18,3.8605459440246666e-20,1.0365520422915368e-16,6.862668070320349e-22,-1.3660947373317356e-16,1.5643142308052965e-09,-3.442560749610855e-10,-2.881915784054991e-23,1.8142106618780426e-14,1.814210662263292e-14,2.3530663371769544e-16,6.996625648406474e-22,6.16632086102107e-15,-4.348309252533606e-09,4.648729917892009e-21,-6.405725285616832e-27,1.8746243343057742e-16,-4.070478738852575e-13,-3.4427440355353534e-10,-4.0723533631869286e-13,9.80228878210039e-19,-3.3630429251907456e-21,7.994187713694046e-29,3.128664933188612e-09,1.1867604198080818e-26,9.799303324171719e-19,-4.692997294026934e-09,45.47913169601956,99.99883427351834,5.991769927708926e-06,0.0011597347117370648,0.012615923889601937,0.04519397942859677,0.9395758466108424,0.0026142500709589074
9999,500.0,101325.0,1.7225859653987912,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999998946056,0.0,0.0,0.01999999965737846,0.05000000067502986,2.268983091035294e-10,6.170702669129645e-16,0.0009999995460850002,2.1576407403509665e-15,6.5476160876551455e-25,0.03738868108300932,0.009972883527944731,0.9479995892946405,1.3246230733991973e-09,3.241291574024613e-06,0.002614952465924796,3.943985852388709e-08,0.0020201683548214558,3.09776936376246e-07,3.916328264549402e-18,1.3285880851200686e-07,5.817918893755467e-10,6.678650589195064e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3965436369525353e-09,4.793067736574743e-09,1.5976718801684256e-09,4.345011725429157e-15,-3.195378491059931e-09,1.5192717618674126e-14,4.6104098997987996e-24,-4.29099942761883e-24,-9.235099107961629e-21,9.147364990926229e-21,7.192050974763427e-21,2.760627587182693e-19,1.2496052077716078e-19,2.0840815533273525e-21,-1.323273082739037e-20,-3.990350920087637e-19,-1.262177448353619e-29,4.0107960340843284e-24,-1.211690350419474e-27,2.0556198021002284e-21,0.0,2.3965436369525353e-09,3.195378491059931e-09,3.1953780395494816e-09,4.944442333221691e-20,6.3907488199058245e-09,3.958885545950493e-18,5.795685785896237e-20,1.2633350138249704e-16,6.552671345985939e-22,-1.3075478200175183e-16,1.5976718801684256e-09,-3.5383143254996737e-10,4.174792594533499e-23,1.5192717618662296e-14,1.5192717618674126e-14,4.472755010080929e-16,1.1223921287796142e-21,8.034223100456648e-15,-4.438866129579231e-09,4.747856301987121e-21,-4.6104098997987996e-24,4.3450116836812325e-15,-3.376794513821298e-13,-3.5385096927551583e-10,-3.4202446307042024e-13,1.0058516248644815e-18,-3.3767916678732866e-21,7.633078597011403e-29,3.1953784906732604e-09,1.181299142649773e-26,1.0071727849172631e-18,-4.7930676058199604e-09,4.5391499977134875e-05,99.99891310381344,0.00013597799878672096,0.0009509181877823439,0.009993108516600195,0.03746450525649212,0.9499221306424005,0.0026202555845072713
999,500.0,101325.0,1.762914118095948e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287686339304354,0.0,0.0,0.01924765138981896,0.05148217155062352,0.0004980968583809107,3.3948985976581517e-10,3.3349672681636113e-06,1.1096398304633312e-07,2.4726932624131803e-19,0.4152245201241441,0.1340245566502867,0.449395410963962,1.7018884462906454e-09,5.040148184680561e-09,0.0012637808594622253,2.1254291759576184e-10,9.144333531473542e-05,1.5415013249440814e-07,4.255767931444589e-15,2.3304165461108922e-08,1.0365786461187258e-07,8.406377230480823e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.387025689429761e-10,1.077324910411999e-09,3.590281982615719e-10,2.4470427934604484e-16,-7.182166069034738e-10,7.998283513903411e-14,1.78231722198439e-25,2.740035779081904e-24,-4.1599363634492816e-22,1.7587222920532329e-22,1.802800368414544e-22,5.781379148398974e-21,5.992013639272877e-20,1.0339757656912846e-25,-4.115912947541008e-22,-6.546043852768465e-20,-4.1929913487541726e-24,-8.239494382852424e-25,-1.9185097214975005e-25,2.324055066600168e-22,0.0,5.387025689429761e-10,7.182166069034738e-10,7.18216606571934e-10,1.706832831070423e-19,1.4364331426653584e-09,7.891321901620774e-21,3.9490222410114666e-22,7.1882824610434e-18,1.0582690759810162e-21,-7.26415455565288e-18,3.590281982615719e-10,-8.001607054577248e-11,-1.4244576484779954e-23,7.998283513483409e-14,7.998283513903411e-14,3.1786707872552164e-19,1.5620513619116655e-24,6.354470623515451e-17,-9.952402313168024e-10,1.067162880091103e-21,-1.78231722198439e-25,2.447042935906213e-16,-1.9880651782119905e-12,-8.009629785905227e-11,-1.988309882505568e-12,2.2636955515371177e-19,-1.83850004786542e-21,1.2327569333533083e-28,7.182166067266127e-10,7.04853876418817e-27,2.279756426463784e-19,-1.0773249031478444e-09,99.66650327318365,99.97769330686332,3.4071097353628746e-05,0.022272622039335947,0.1340368520386633,0.4152626127458697,0.4494366384169793,0.001263896798487717
999,500.0,101325.0,1.8464249428955463e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928768203574895,0.0,0.0,0.019245408056728232,0.05148619342315894,0.0004990227261077696,1.5880638415307804e-09,6.3781413163903e-07,5.328169144525611e-07,5.5733124101283245e-18,0.6446530597541344,0.2093507573429069,0.1455734739440694,1.10094808167321e-09,3.044662648711954e-10,0.0004096336021979772,2.320889289072041e-11,1.2262984450691639e-05,4.9969111794945584e-08,6.601935669271343e-15,3.783386059232757e-09,7.571910583467523e-07,5.432745367754444e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6590825397409115e-11,1.1314130616079315e-10,3.7673484009527976e-11,1.1989012629768863e-16,-7.542753742960058e-11,4.0224760228465837e-14,4.2075457649441325e-25,2.006559220294649e-24,-3.1100940520096383e-22,5.781977725941286e-22,5.809992568501595e-22,-4.081957411278045e-23,1.6101975352139664e-20,2.0679515313825687e-25,-3.0824999606795197e-22,-1.6331273835591012e-20,7.886463350547917e-25,-9.111911435154444e-25,-1.153125316815866e-25,-2.7183903176160327e-22,0.0,5.6590825397409115e-11,7.542753742960058e-11,7.542753742294377e-11,8.621157701616588e-20,1.5085507275715492e-10,3.0863580404960074e-22,2.8145869437956577e-23,6.197485160522445e-19,4.401306901247208e-22,-6.369687763352339e-19,3.7673484009527976e-11,-8.370305724742211e-12,-4.762032023870428e-24,4.0224760229253006e-14,4.0224760228465837e-14,6.3889972977660974e-21,8.288205125101019e-26,1.3731010862890543e-18,-1.0369995885273988e-10,1.1207408378594065e-22,-4.2075457649441325e-25,1.1989013105972067e-16,-1.0305750261532774e-12,-8.41065035148189e-12,-1.0306949162846424e-12,2.334634560869665e-20,-3.2080148642469562e-22,5.126996263496212e-29,7.542753734340139e-11,1.4755804377612072e-27,2.3938984651302514e-20,-1.1314130552382441e-10,99.9362185868361,99.89318302926382,0.00015894742209968782,0.10665802331406767,0.20935349471452488,0.6446614889330474,0.1455753773940543,0.00040963895837347263
999,500.0,101325.0,1.8679135990207846e-05,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289902928721944,0.0,0.0,0.01996844358627772,0.05006217219756537,2.08980057041554e-05,1.789370401219211e-11,0.0009581931190382472,2.013262062251998e-10,6.79478052842233e-22,0.03785426511003615,0.010133250257541727,0.947403859958228,1.3264387300909265e-09,3.1062490507512774e-06,0.0026153714858192165,3.8284404220216414e-08,0.0019896639963821808,3.1021182281464e-07,1.9864323484586758e-17,1.3252431652549719e-07,5.958927775349622e-10,6.682505671673405e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.393529255561753e-09,4.7870417726494875e-09,1.5956645354995407e-09,1.36627146653304e-15,-3.1913611797265518e-09,1.5372236560892555e-14,5.188145926360571e-26,-1.7060600133906193e-23,-1.5415133068449743e-20,1.3011539223077092e-20,1.0809730789168629e-20,-2.017001936540497e-18,2.0556993321494337e-18,1.931880320617596e-21,-1.9620881963470008e-20,-3.3967694074988165e-20,2.4143876865194287e-25,-1.073799988541738e-23,6.512835633504672e-27,4.577409110072279e-21,0.0,2.393529255561753e-09,3.1913611797265518e-09,3.191360750156301e-09,4.949947015004324e-20,6.382714345236474e-09,3.7988200768327214e-18,5.633020080208222e-20,1.2458344058453128e-16,6.569961100876908e-22,-1.2847795743953228e-16,1.5956645354995407e-09,-3.531699273534762e-10,-9.85863774983592e-24,1.5372236561122183e-14,1.5372236560892555e-14,4.277884330481089e-16,1.0867347517662398e-21,7.892569546751273e-15,-4.433501231005996e-09,4.741887181094004e-21,-5.188145926360571e-26,1.3662714763916776e-15,-3.4406067486247914e-13,-3.5318666485957733e-10,-3.4542694633892923e-13,1.0064868995749224e-18,-3.3740387709449284e-21,7.653219094075503e-29,3.1913611816347057e-09,1.1812382032492992e-26,1.005283517423413e-18,-4.787041644171531e-09,4.180688096175279,99.99899382292509,4.2811558727631944e-05,0.0009633655161835113,0.010153488731328576,0.03792986894223991,0.9492960473312827,0.002620594995148736
999,500.0,101325.0,1.956398343517065e-06,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289087580932952,0.0,0.0,0.019703385738921282,0.05058438693415488,0.00019643035637630294,2.6557959159286146e-11,0.0006070366558843394,2.1948101339369307e-09,8.746215379391356e-22,0.043564184623075104,0.012072737748076436,0.9400616607568612,1.3500353758998776e-09,1.965428809433192e-06,0.002612501622706612,2.774461654343959e-08,0.0016864785485962608,3.131037947126909e-07,1.7769316849865132e-16,1.2831469917948868e-07,7.586613144077418e-10,6.755760270417898e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3565776414748928e-09,4.7131375400978785e-09,1.5710281788465072e-09,2.1240760838566782e-16,-3.1420916934772317e-09,1.7553847744077388e-14,6.995125950172421e-27,2.1299900773240463e-23,-7.676180681091811e-22,1.5298586935977053e-21,2.3019800609456208e-21,1.5681129280323364e-17,7.721027914661842e-18,-8.288349737781336e-22,5.853553833101997e-22,-2.340368472721089e-17,-2.5927522926335204e-24,8.31522502975364e-25,-4.24091622646816e-27,-1.3121196891260725e-21,0.0,2.3565776414748928e-09,3.1420916934772317e-09,3.1420914113284592e-09,5.0883433664364285e-20,6.284176772801979e-09,2.4441687300835643e-18,4.1500969273449585e-20,1.0735374410032281e-16,6.797915215916847e-22,-1.332484469984685e-16,1.5710281788465072e-09,-3.4600434300359056e-10,-2.863867104984718e-23,1.755384774147279e-14,1.7553847744077388e-14,2.6402347445003395e-16,7.624294331034159e-22,6.474364177091208e-15,-4.366714637340774e-09,4.6686800561856816e-21,-6.995125950172421e-27,2.1240763702433883e-16,-3.937094549525743e-13,-3.460221082774207e-10,-3.9392186258960144e-13,9.80228878210039e-19,-3.3620233828217728e-21,7.918758380992118e-29,3.142091677703784e-09,1.1849319118937455e-26,9.849030094326679e-19,-4.713137406849432e-09,39.29633441156606,99.9988759047565,6.76007036607704e-06,0.001117335173134719,0.012093162073915094,0.043637885313026634,0.9416520312319248,0.002616921381133377
9999,500.0,101325.0,22.219468609395285,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999918293,0.0,0.0,0.019999999973437932,0.05000000005233237,1.7590512829323242e-11,4.7840022585082605e-17,0.000999999964809797,1.672731826959982e-16,5.0806759209787936e-26,0.037388676570108366,0.009972881971830579,0.9479995950659996,1.3246230559467448e-09,3.2412929257678365e-06,0.002614952461245261,3.943987001004e-08,0.002020168655795108,3.097769319639449e-07,3.916170630316195e-18,1.3285881174191498e-07,5.817917122163362e-10,6.678650554061508e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543666247628e-09,4.793067796264029e-09,1.5976718996214355e-09,4.345106962090788e-15,-3.1953785297642544e-09,1.5192715877398128e-14,4.614563105004831e-24,3.2053248736429817e-23,2.16254891970305e-21,-5.098753108768299e-21,-1.4832984619368884e-21,-1.739927801539239e-20,1.608307117321553e-18,-3.4563741895528254e-21,9.282173587802141e-21,-1.5916385773998875e-18,-4.102076707149261e-29,-1.0955043919436265e-23,-3.93799363886329e-27,-6.972558031987406e-22,0.0,2.396543666247628e-09,3.1953785297642544e-09,3.1953780785470704e-09,4.944442285409633e-20,6.3907488978913e-09,3.958887148129771e-18,5.795687403290469e-20,1.263335186684454e-16,6.552671180005352e-22,-1.3194740439148591e-16,1.5976718996214355e-09,-3.5383143898076564e-10,4.174957893185653e-23,1.5192715877386273e-14,1.5192715877398128e-14,4.472756961369953e-16,1.1223924832801068e-21,8.034224496947043e-15,-4.438866181570833e-09,4.747856359932008e-21,-4.614563105004831e-24,4.34510692034121e-15,-3.376793352707136e-13,-3.5385097579984583e-10,-3.420244421956654e-13,1.0030987677859052e-18,-3.3767916958456827e-21,7.633078403663868e-29,3.1953785296765865e-09,1.1812991436275976e-26,1.007172803471958e-18,-4.793067664316626e-09,3.5190202965149076e-06,99.99891310095524,0.00013598097757725708,0.0009509180671897792,0.009993106960357644,0.03746450074578883,0.9499221367132415,0.002620255580612049
9999,500.0,101325.0,25.826187606826853,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.92899999999297,0.0,0.0,0.019999999977147413,0.050000000045023946,1.513393512201268e-11,4.1159003788690115e-17,0.0009999999697242338,1.4391288732564762e-16,4.371187665483126e-26,0.03738867651714243,0.009972881953566931,0.9479995951337356,1.324623055741908e-09,3.2412929416327975e-06,0.002614952461190329,3.9439870144849105e-08,0.0020201686593275363,3.097769319121573e-07,3.9161687802146086e-18,1.3285881177982294e-07,5.817917101370672e-10,6.67865055364916e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.39654366659143e-09,4.793067795215823e-09,1.5976718998497421e-09,4.345108079877457e-15,-3.195378530213182e-09,1.5192715856961446e-14,4.6146118942680736e-24,-1.550963648536927e-25,1.2135450157741704e-20,-8.095214877741641e-21,-8.891749901125709e-21,-2.605720490975824e-20,-1.2021581278355662e-19,7.548023089546378e-22,1.0536130040561134e-20,1.430851204502781e-19,3.1554436208840472e-30,-1.363500005197654e-23,-9.592548607487504e-28,-3.2383548623929692e-21,0.0,2.39654366659143e-09,3.195378530213182e-09,3.195378079004653e-09,4.9444422848417146e-20,6.3907488987993185e-09,3.958887166933997e-18,5.795687422273247e-20,1.263335188713242e-16,6.552671178057244e-22,-1.3021268091550908e-16,1.5976718998497421e-09,-3.538314390562709e-10,4.17495983328549e-23,1.519271585694964e-14,1.5192715856961446e-14,4.472756984271557e-16,1.122392487440751e-21,8.034224513337135e-15,-4.438866182181002e-09,4.747856360612048e-21,-4.6146118942680736e-24,4.345108038127859e-15,-3.376793339079317e-13,-3.538509758764163e-10,-3.420244419506733e-13,1.0005576689441423e-18,-3.376791696174285e-21,7.633078401394554e-29,3.195378530129961e-09,1.1812991436390695e-26,1.007172803689718e-18,-4.793067665003142e-09,3.0275766269016735e-06,99.99891310092168,0.00013598101253913363,0.0009509180657744343,0.00999310694209249,0.037464500692848686,0.9499221367844924,0.002620255580566322
9999,500.0,101325.0,2.0022003718155927,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999999909324,0.0,0.0,0.019999999705226774,0.05000000058075954,1.9521115322073499e-10,5.308959700212302e-16,0.0009999996094758443,1.8563185011798405e-15,5.63398585790117e-25,0.037388680399799666,0.00997288329236412,0.9479995901683684,1.3246230707570702e-09,3.2412917786654065e-06,0.0026149524652163665,3.9439860262779124e-08,0.002020168400385951,3.0977693570826715e-07,3.916304400263591e-18,1.3285880900098394e-07,5.817918625555255e-10,6.678650583876196e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396543641387525e-09,4.793067745430579e-09,1.5976718831134152e-09,4.345026143060796e-15,-3.195378496660513e-09,1.519271735506174e-14,4.6110381740581984e-24,6.514047323855092e-24,7.08933964794061e-22,6.1231926714323594e-21,4.021721170167426e-22,-2.7165114903053824e-20,4.25089771152226e-19,5.6740454118074926e-21,-1.0693905771479408e-20,-3.9903223007450185e-19,-8.204153414298524e-29,6.862408299600692e-24,0.0,-1.1207565548713834e-21,0.0,2.396543641387525e-09,3.195378496660513e-09,3.1953780454532607e-09,4.944442325977575e-20,6.3907488317066875e-09,3.9588857885048695e-18,5.795686030754019e-20,1.2633350399942207e-16,6.552671320858104e-22,-1.3075478200175183e-16,1.5976718831134152e-09,-3.5383143352352323e-10,4.1748176186681853e-23,1.5192717355049844e-14,1.519271735506174e-14,4.472755305487123e-16,1.1223921824475436e-21,8.034223311871744e-15,-4.438866137450266e-09,4.7478563107594226e-21,-4.6110381740581984e-24,4.345026101312618e-15,-3.3767943380420954e-13,-3.538509702632365e-10,-3.420244599101332e-13,1.0026752513122778e-18,-3.3767916721079826e-21,7.633078567740484e-29,3.19537849657348e-09,1.181299142797803e-26,1.0071727877262659e-18,-4.793067614675796e-09,3.905241557650846e-05,99.99891310338073,0.00013597844973810874,0.0009509181695257978,0.009993108281000146,0.037464504573615165,0.9499221315614671,0.0026202555839175794
999,500.0,101325.0,2.0490746898158506e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928768764613348,0.0,0.0,0.019248105466577826,0.05148129071578558,0.000497815538967193,2.9623896698175543e-10,3.9270201812920765e-06,9.634890090572764e-08,1.8727021367204058e-19,0.38880664775691104,0.12536276161846704,0.4843610838906604,1.7306459333754311e-09,6.41641367206947e-09,0.0013620679780996733,2.6244479700051944e-10,0.00010715297677647159,1.6613589718078446e-07,3.9841409364069176e-15,2.6620980045413408e-08,8.461261414384903e-08,8.549057125695332e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25767942435259e-10,1.2514549153169886e-09,4.170707930788017e-10,2.4818956240782557e-16,-8.343032769151577e-10,8.072129004499525e-14,1.5689533603072764e-25,-4.032505486196009e-24,5.595331639817995e-22,-8.77922684071609e-23,-9.238840704172916e-23,-1.211184327414572e-20,-6.227884190942372e-20,-6.203854594147708e-25,5.569780116493703e-22,7.391582087984839e-20,6.2873602541307815e-24,4.200526548120845e-25,2.3143285693011956e-25,-4.639288821104183e-22,0.0,6.25767942435259e-10,8.343032769151577e-10,8.343032764843472e-10,1.721934999823251e-19,1.6686064597641502e-09,1.0213332956987583e-20,4.957919127264124e-22,8.571858957112463e-18,1.0951425315915963e-21,-8.51098705401121e-18,4.170707930788017e-10,-9.290133844365029e-11,-1.529174229381555e-23,8.072129005127489e-14,8.072129004499525e-14,4.3270895918822435e-19,2.063089703126357e-24,8.508312616926414e-17,-1.156474124653063e-09,1.23965037729009e-21,-1.5689533603072764e-25,2.4818957769956793e-16,-1.998140523470302e-12,-9.298230766063972e-11,-1.9983887130483896e-12,2.621566971752059e-19,-2.0325027280429253e-21,1.2757101000784164e-28,8.343032767545787e-10,7.725899970835456e-27,2.6465312105945926e-19,-1.2514549068060013e-09,99.60729798187079,99.98061966503981,2.9748122687700484e-05,0.019350586837508843,0.1253762318848354,0.38884842514792783,0.48441312863452407,0.0013622143327127972
999,500.0,101325.0,2.1461411978584057e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287681961986504,0.0,0.0,0.019245474491317582,0.051486105146341096,0.0004990386729345392,1.454344451596442e-09,6.963927374399789e-07,4.876436744859655e-07,4.670511265858366e-18,0.6360730856198202,0.20652387502598651,0.15694681379852315,1.1395287230528494e-09,3.5866746350222183e-10,0.00044160995143557635,2.604775783353172e-11,1.3871889346396228e-05,5.386965102328408e-08,6.514670649354107e-15,4.248374274964519e-09,6.840725560645018e-07,5.6235587990465374e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.577094490070654e-11,1.3149897189789796e-10,4.3790136603343535e-11,1.2761724844702384e-16,-8.766598129812581e-11,4.279023706611085e-14,4.0983261950882686e-25,-1.8369225712359228e-24,-5.54244242756868e-23,4.470298446561333e-24,2.3097634927221973e-24,5.993320429386042e-23,-4.9206751592883374e-20,1.2924697071141055e-26,-5.772256115428913e-23,4.9200933052506796e-20,-1.0591498948986975e-24,1.9790942390184744e-25,-1.1329304776422085e-25,5.504310578780715e-23,0.0,6.577094490070654e-11,8.766598129812581e-11,8.76659812895603e-11,9.168703021463133e-20,1.7533196000559226e-10,3.763435869012236e-22,3.267239545601039e-23,7.258163750905262e-19,4.716411949194707e-22,-6.776263578034403e-19,4.3790136603343535e-11,-9.737458596485707e-12,-5.12948849401286e-24,4.2790237065050046e-14,4.279023706611085e-14,8.129243075276872e-21,9.762186999111067e-26,1.745532452786224e-18,-1.2062307560983838e-10,1.3025858814403008e-22,-4.0983261950882686e-25,1.2761725357651232e-16,-1.095389788486314e-12,-9.780376423324136e-12,-1.095517405740187e-12,2.752857078576476e-20,-3.640336944711251e-22,5.494055966371696e-29,8.766598120634606e-11,1.6467400534729723e-27,2.7837559727708023e-20,-1.314989712202716e-10,99.93036072625601,99.90223335196666,0.0001455721439005174,0.09762107588945451,0.2065268935413263,0.6360823823481812,0.15694910770456633,0.00044161640592618886
