,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage
999,1035.3535353535353,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1035.3535353535353,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287685362522371,0.0,0.0,0.018749255197541653,0.05148246456095438,6.75734948571097e-09,0.000996601115066498,3.1360171249240143e-06,9.972608262797964e-11,0.0,0.0034074959399639656,3.806576016597805e-08,0.0001798628461123626,0.9963440728399371,1.424491867810143e-06,6.684984753768127e-05,4.085304881960638e-12,8.365915802755124e-12,4.432573315925082e-10,1.2260379353347963e-18,0.0,2.5551311244104016e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.506190467365116e-10,1.020748433850228e-09,4.6139884078713205e-15,6.804895916530914e-10,-6.804989558546441e-10,6.809400495403777e-17,0.0,2.2305024685961048e-17,-1.239183313664808e-19,2.221745026919593e-17,-2.221808903755749e-17,-2.221794715421596e-17,2.5586376556884394e-22,3.672620162142313e-20,3.807928782342247e-22,1.1697512230365592e-22,-2.1786020923295256e-26,0.0,1.4217166778255163e-25,0.0,0.0,0.0,0.0,8.506190467365116e-10,6.804989558546441e-10,6.803972747183953e-10,6.804537971135342e-10,6.425631994949641e-10,1.0038543376117637e-13,4.5025209009156734e-14,3.782219594446871e-11,9.277114898508984e-10,-1.020748433850228e-09,4.6139884078713205e-15,6.804896819645467e-10,6.804895916530914e-10,6.809400493225173e-17,6.809400495403777e-17,1.2956657614821446e-15,1.3349499391642763e-16,1.1356037798728305e-13,-5.495434774942978e-11,5.5069337288172324e-11,99.6863982875076,0.001356060393164188,99.998623926643,2.001296383245527e-05,0.9964109757410341,0.0001798749236130298,1.4245875201466637e-06,0.0034077247478327276
999,1039.1304347826083,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1039.1304347826083,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287684782680375,0.0,0.0,0.01874894187428296,0.05148283593577802,6.761859786830997e-09,0.0009968507689062797,2.8862909696134818e-06,1.0016568824651592e-10,0.0,0.0035223623727180142,3.907201664396975e-08,0.00017086137861174215,0.9962392392032144,1.38942529700864e-06,6.58479702879187e-05,3.744041361651964e-12,8.007805967440977e-12,4.185144999007294e-10,1.2556088545872719e-18,0.0,2.6014758781697285e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.508321878680394e-10,1.0210042069208655e-09,4.6170683765489325e-15,6.806601003805663e-10,-6.806694712026067e-10,6.839417640504445e-17,0.0,4.3508981607132106e-17,3.9354074069793556e-20,4.3446386276106766e-17,-4.3444165466241846e-17,-4.344676903220329e-17,-1.1044153647290034e-21,-1.0462449715648904e-19,4.174671219279364e-22,1.5238607607271355e-21,7.819169571028037e-26,0.0,1.7448341046040425e-25,0.0,0.0,0.0,0.0,8.508321878680394e-10,6.806694712026067e-10,6.805748606135269e-10,6.80625543469897e-10,6.447578117499837e-10,9.335652367258114e-14,4.378695876477605e-14,3.579740271415475e-11,9.276623706599588e-10,-1.0210042069208655e-09,4.6170683765489325e-15,6.806602122211293e-10,6.806601003805663e-10,6.839417648323613e-17,6.839417640504445e-17,1.2541700316993944e-15,1.4087815193958946e-16,1.1425684115119014e-13,-5.72916382143341e-11,5.7407290103668754e-11,99.71137090303866,0.0013566256666961692,99.99862327818407,2.0096149243728983e-05,0.9963051424173373,0.00017087268143296908,1.3895172102652687e-06,0.0035225953840194494
999,1043.478260869565,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1043.478260869565,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287684162983064,0.0,5.0383082616666466e-30,0.018748607090470677,0.05148323283965908,6.8441289454356104e-09,0.0009971174277595828,2.61939814714754e-06,1.0152818825960776e-10,0.0,0.0036686588088850882,4.036851131750766e-08,0.00016158496702732694,0.9961033891144592,1.3580997442559427e-06,6.470204730443597e-05,3.3880621263553714e-12,7.617612585436578e-12,3.940478069209524e-10,1.3049416003156714e-18,0.0,2.661890151052398e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.510599275822346e-10,1.0212775719781273e-09,4.673242927781765e-15,6.808422232543736e-10,-6.808517083552396e-10,6.932451029246552e-17,0.0,7.156432851072601e-17,-9.393261436727267e-18,6.213777579677683e-17,-6.213748891780306e-17,-6.213662140973806e-17,4.316073339936845e-22,-3.4607437076590005e-20,-6.559754464580279e-23,-4.915106291022328e-22,3.40383250063002e-26,0.0,-1.2924697071141055e-25,0.0,0.0,0.0,0.0,8.510599275822346e-10,6.808517083552396e-10,6.807646190676306e-10,6.808091562906427e-10,6.469482870747016e-10,8.587830122981943e-14,4.2401862621573446e-14,3.3787465705971534e-11,9.270348155396953e-10,-1.0212775719781273e-09,4.673242927781765e-15,6.808423547166597e-10,6.808422232543736e-10,6.932451032650386e-17,6.932451029246552e-17,1.2110209867297313e-15,1.502366485256035e-16,1.159556097311376e-13,-6.020968430798143e-11,6.032700117534795e-11,99.73806018528525,0.0013727638104449095,99.99860687213393,2.0364055619827273e-05,0.996168149019505,0.00016159547218897572,1.3581880387155762e-06,0.0036688973202672454
999,1047.8260869565215,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1047.8260869565215,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287683592761186,0.0,0.0,0.01874829912107947,0.051483598058540345,7.007779712747505e-09,0.0009973626211748027,2.3738115078032417e-06,1.0379939256890057e-10,0.0,0.0038308006647855422,4.1818189015985055e-08,0.00015332801544628002,0.9959506552899235,1.3354795120363942e-06,6.356535496319366e-05,3.0676261537626727e-12,7.24955569394155e-12,3.732498315794867e-10,1.3716289235829892e-18,0.0,2.729936132940574e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.512694263517993e-10,1.021529096419593e-09,4.7849856796092035e-15,6.810096857004504e-10,-6.810193976246607e-10,7.087531702592351e-17,0.0,-6.687362341700266e-17,-2.8945743140100064e-19,-6.696316771792332e-17,6.695843840696018e-17,6.69633879880433e-17,2.424931664487485e-21,2.0471905326300244e-19,-1.489768347817996e-22,-2.572989269608493e-21,-2.5529186872686755e-25,0.0,2.1971985020939798e-25,0.0,0.0,0.0,0.0,8.512694263517993e-10,6.810193976246607e-10,6.809392178803743e-10,6.809781775170761e-10,6.488287444495607e-10,7.900724138690618e-14,4.1059307203181194e-14,3.2072046206084945e-11,9.25830818407258e-10,-1.021529096419593e-09,4.7849856796092035e-15,6.810096896125993e-10,6.810096857004504e-10,7.087531677063164e-17,7.087531702592351e-17,1.1722981805005418e-15,1.605958115148459e-16,1.186067670178704e-13,-6.338622530719275e-11,6.35061649682024e-11,99.76261884921968,0.0014052421113758748,99.99857394341042,2.081447820551836e-05,0.9960142812303475,0.0001533378107500175,1.3355648286526531e-06,0.0038310453940736643
999,1048.4848484848483,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1048.4848484848483,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287683510557306,0.0,0.0,0.01874825473196574,0.05148365070922724,7.039692871419394e-09,0.000997397951914116,2.3384072465117038e-06,1.0422290215884451e-10,0.0,0.003856801075952915,4.2051536671140735e-08,0.00015215743592058607,0.9959259982062646,1.332754609366437e-06,6.339400368268581e-05,3.021940173371153e-12,7.19563033518944e-12,3.7038239954233953e-10,1.383330477491488e-18,0.0,2.740914331438274e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.512996224011037e-10,1.0215653576290144e-09,4.80677636241353e-15,6.810338159263325e-10,-6.810435718328972e-10,7.116449423277847e-17,0.0,-5.1318489929991436e-18,8.2640164106055e-20,-5.024631271819225e-18,5.0254396518197096e-18,5.022718555544009e-18,-1.0822236598578542e-21,2.4571201961638427e-20,5.5803422456581495e-22,1.6351114539186267e-21,-3.2489100796059286e-26,0.0,-1.2924697071141055e-26,0.0,0.0,0.0,0.0,8.512996224011037e-10,6.810435718328972e-10,6.809643889480331e-10,6.810025499984892e-10,6.490894993324075e-10,7.80160753796221e-14,4.085955110512722e-14,3.183498095215435e-11,9.256000706046134e-10,-1.0215653576290144e-09,4.80677636241353e-15,6.810338820661953e-10,6.810338159263325e-10,7.116449420028937e-17,7.116449423277847e-17,1.1667849134555075e-15,1.622581738214459e-16,1.1909152157117982e-13,-6.389100996374367e-11,6.401143052840214e-11,99.76615927534883,0.0014115914344958636,99.99856750990435,2.0898661166083632e-05,0.9959894532194673,0.00015216713056870513,1.3328395252753354e-06,0.003857046810438846
999,1052.1739130434785,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1052.1739130434785,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287683069996352,0.0,0.0,0.01874801687608309,0.051483932885181945,7.253485503242663e-09,0.0009975872168813704,2.148661748976438e-06,1.0698384210778379e-10,0.0,0.004009603861876578,4.342637426592279e-08,0.00014595888691060668,0.9957803532713878,1.320679709745707e-06,6.243894413553123e-05,2.7790493066804128e-12,6.902215236671463e-12,3.555603229819133e-10,1.4570924513142239e-18,0.0,2.805643640254357e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.514614256691409e-10,1.021759697954639e-09,4.952756455831372e-15,6.811630803483744e-10,-6.811731319893827e-10,7.304969655846959e-17,0.0,-8.648889539254799e-17,-1.4120800236892735e-20,-8.647461947856247e-17,8.647689558679926e-17,8.647216475146467e-17,-2.5832850530031047e-21,2.950000920108998e-20,-4.6393770219519935e-22,2.122338050812755e-21,-4.5961045468294127e-26,0.0,3.618915179919496e-25,0.0,0.0,0.0,0.0,8.514614256691409e-10,6.811731319893827e-10,6.810992994322811e-10,6.811332014483877e-10,6.504438314382913e-10,7.269503537259553e-14,3.9758467514297726e-14,3.0607088466155945e-11,9.240805497756403e-10,-1.021759697954639e-09,4.952756455831372e-15,6.811630669234513e-10,6.811630803483744e-10,7.304969651250855e-17,7.304969655846959e-17,1.1374922291642733e-15,1.720444448680804e-16,1.22212053777157e-13,-6.683608460538446e-11,6.695960619583532e-11,99.78513382510238,0.001454184325084998,99.99852436747236,2.144820255849034e-05,0.995842855655405,0.00014596804834703233,1.320762605165476e-06,0.004009855533642855
999,1056.5217391304348,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1056.5217391304348,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682592419766,0.0,0.0,0.01874775913190836,0.051484238772734565,7.583682612498236e-09,0.0009977921868796883,1.9429717196416023e-06,1.1109844197361441e-10,0.0,0.004205876290191998,4.519816066385114e-08,0.00013936218097987163,0.9955917905502308,1.3129335652423773e-06,6.13235971652592e-05,2.5190340197330283e-12,6.574274634910539e-12,3.40505326050896e-10,1.5631752976027823e-18,0.0,2.889001075940397e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.516367578701401e-10,1.0219703699699536e-09,5.178218793032143e-15,6.813030710559713e-10,-6.813135789422322e-10,7.585919207925804e-17,0.0,-3.088150252420023e-17,-1.147613424653513e-18,-3.2296049918167925e-17,3.2299320156961505e-17,3.2298915594185016e-17,-4.940336208472958e-22,-2.7225307445826464e-19,-4.071201330789282e-22,8.441296362004993e-23,5.442149732550863e-25,0.0,-5.169878828456423e-26,0.0,0.0,0.0,0.0,8.516367578701401e-10,6.813135789422322e-10,6.812455764799764e-10,6.812748961496193e-10,6.518318771202132e-10,6.689660439751443e-14,3.849838946224114e-14,2.935491957731081e-11,9.2180888965932e-10,-1.0219703699699536e-09,5.178218793032143e-15,6.81303114619114e-10,6.813030710559713e-10,7.5859192623473e-17,7.585919207925804e-17,1.1061301114378616e-15,1.846758111189539e-16,1.267825172841805e-13,-7.057309126864265e-11,7.070116459184943e-11,99.80570282803585,0.0015200691578822372,99.99845766233189,2.226851024076241e-05,0.9956531805788753,0.00013937077430935016,1.3130145231509735e-06,0.004206135632292225
999,1060.8695652173913,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1060.8695652173913,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682157553432,0.0,0.0,0.01874752455358318,0.05148451730837342,8.002479305482434e-09,0.000997978589904056,1.7556741451437126e-06,1.1617173683817841e-10,0.0,0.004420422215921809,4.7138468434470593e-08,0.00013343702116304983,0.9953842638360598,1.3115766499937835e-06,6.021987940910228e-05,2.2846310182385464e-12,6.264512040932244e-12,3.276836760386184e-10,1.6921710428402596e-18,0.0,2.9799609506018854e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.517963310675392e-10,1.0221622058021124e-09,5.464177865062892e-15,6.814303809137631e-10,-6.814414671342817e-10,7.93232937973398e-17,0.0,-6.080117225342329e-17,-3.913515374134498e-18,-6.54870655301689e-17,6.549881465245017e-17,6.549550681283628e-17,-2.3264196234112477e-21,-7.903290324061879e-19,-1.1200547672802116e-21,1.2049817258201807e-21,1.9866688814304062e-24,0.0,1.809457589959748e-25,0.0,0.0,0.0,0.0,8.517963310675392e-10,6.814414671342817e-10,6.813788200544177e-10,6.814039913091885e-10,6.530257913570588e-10,6.157009267454228e-14,3.727802860088363e-14,2.8283338836292866e-11,9.19036329816564e-10,-1.0221622058021124e-09,5.464177865062892e-15,6.814303947499932e-10,6.814303809137631e-10,7.93232957840087e-17,7.93232937973398e-17,1.0777775184493195e-15,1.9858794154452212e-16,1.3233773117445658e-13,-7.461007101783072e-11,7.474368511446497e-11,99.82443258548562,0.0016037115797407863,99.998373007391,2.3281029268711433e-05,0.9954445532840395,0.00013344510331246513,1.3116560909042782e-06,0.004420689956557177
999,1061.6161616161617,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1061.6161616161617,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287682086986052,0.0,0.0,0.01874748650065169,0.051484562507830345,8.083700319292924e-09,0.000998008811694555,1.7252803758752803e-06,1.171420787865528e-10,0.0,0.004459160398584103,4.748895755907128e-08,0.00013248054398954713,0.995346668104285,1.3119432673101272e-06,6.0031552787126256e-05,2.2467602053135353e-12,6.213065334816197e-12,3.2568108367078117e-10,1.7168217058810452e-18,0.0,2.9963398842124077e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.51822216751091e-10,1.0221933319996522e-09,5.5196364766505744e-15,6.814510218352085e-10,-6.814622190114077e-10,7.998585069703502e-17,0.0,-2.6780242819464573e-17,-3.4267021870047833e-19,-2.9167237675602464e-17,2.919172372586073e-17,2.919178918138853e-17,-3.500007966864998e-22,-2.0931266079085885e-18,-1.194505088568868e-22,2.2829664889354837e-22,5.460538487007968e-24,0.0,5.9453606527248855e-25,0.0,0.0,0.0,0.0,8.51822216751091e-10,6.814622190114077e-10,6.814004478737262e-10,6.81424947603935e-10,6.532133988795187e-10,6.070004850688668e-14,3.7072387545651856e-14,2.811542961835004e-11,9.185111187514169e-10,-1.0221933319996522e-09,5.5196364766505744e-15,6.81451072653827e-10,6.814510218352085e-10,7.998585615757352e-17,7.998585069703502e-17,1.0731823011091552e-15,2.0111317316886e-16,1.3339260655674362e-13,-7.533434394913179e-11,7.546901085116222e-11,99.82747196241249,0.0016199390974026443,99.99835658613078,2.3474771813553304e-05,0.9954067697794662,0.0001324885435166243,1.31202248592876e-06,0.004459429654531247
999,1065.2173913043478,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1065.2173913043478,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.928768176276208,0.0,0.0,0.018747311722749925,0.051484770180037547,8.515606990802086e-09,0.0009981475491607876,1.5856339934094209e-06,1.2224336373985512e-10,0.0,0.004654047552354777,4.9252108440625e-08,0.00012809548258804575,0.99515705532888,1.3160332723926432e-06,5.912818144721079e-05,2.0732031564756964e-12,5.9717924681309635e-12,3.1675558720537263e-10,1.846861256474846e-18,0.0,3.078445485978524e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.519411100954443e-10,1.0223363589202542e-09,5.81454714642069e-15,6.815457770679096e-10,-6.81557573027968e-10,8.346907044789937e-17,0.0,-4.141762107120944e-17,7.32264067105617e-19,-4.0756342436508543e-17,4.075800021229337e-17,4.075862639045678e-17,-2.681616148320346e-22,-7.249131821888094e-20,-1.2229420381853554e-21,-9.45416347205001e-22,2.3231583880209475e-25,0.0,5.428372769879244e-25,0.0,0.0,0.0,0.0,8.519411100954443e-10,6.81557573027968e-10,6.814998442927044e-10,6.815212629373541e-10,6.540538418341048e-10,5.667676821225906e-14,3.609628031266833e-14,2.736482621282292e-11,9.157797379745681e-10,-1.0223363589202542e-09,5.81454714642069e-15,6.815458197806379e-10,6.815457770679096e-10,8.346907068021521e-17,8.346907044789937e-17,1.0520395425652091e-15,2.1388401554006296e-16,1.3890505570009436e-13,-7.895885143734481e-11,7.909902241660247e-11,99.84143660065907,0.0017062526706205742,99.99826925370661,2.4493622767099826e-05,0.9952162563679107,0.00012810310287835445,1.3161115620824036e-06,0.004654324417648875
999,1069.5652173913043,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1069.5652173913043,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681405311696,0.0,0.0,0.018747119169282282,0.05148499913894144,9.130407803345409e-09,0.0009983002271510856,1.43167368398792e-06,1.2936366420842387e-10,0.0,0.0049075655846516795,5.154384802402929e-08,0.00012326114428150596,0.994909428418935,1.3258047236328164e-06,5.804875335229039e-05,1.8823928651275853e-12,5.695060636209557e-12,3.074330232504606e-10,2.0305617747502e-18,0.0,3.1843519745514233e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.520720949984612e-10,1.0224940484961694e-09,6.234339929095238e-15,6.816500534623506e-10,-6.816626988587377e-10,8.833089129427012e-17,0.0,1.1433877518147706e-17,-2.9151605130109785e-19,1.1196135354116684e-17,-1.1197565355428684e-17,-1.1196415794000439e-17,4.574567281359666e-22,5.57862934204961e-20,-1.5116906737984331e-22,-6.079934012268348e-22,-2.1896137277497957e-25,0.0,-1.9387045606711584e-25,0.0,0.0,0.0,0.0,8.520720949984612e-10,6.816626988587377e-10,6.816094893497173e-10,6.816275161272759e-10,6.54940321488995e-10,5.2180892755259105e-14,3.495200302885308e-14,2.6575858372614852e-11,9.120530040132912e-10,-1.0224940484961694e-09,6.234339929095238e-15,6.81650152989377e-10,6.816500534623506e-10,8.833089107530875e-17,8.833089129427012e-17,1.0285604786166293e-15,2.30672797721259e-16,1.4651894210060828e-13,-8.363027474758608e-11,8.377805292296322e-11,99.8568326316012,0.001829156836668245,99.99814492685856,2.5916304779255413e-05,0.994967553475611,0.00012326834550082568,1.325882180406771e-06,0.004907852296707673
999,1073.913043478261,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1073.913043478261,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681082428264,0.0,0.0,0.01874694540304426,0.051485205961955015,9.855854166754847e-09,0.0009984378003418848,1.2925983848910124e-06,1.37593438939828e-10,0.0,0.005181802798071484,5.4018474954723406e-08,0.00011886775787642884,0.9946406231713822,1.3404591174921509e-06,5.698173269553749e-05,1.7100925526551436e-12,5.4333345068392884e-12,2.994715827949847e-10,2.2471780843614167e-18,0.0,3.2975576684741046e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.52190299433005e-10,1.0226364943792747e-09,6.729682688882293e-15,6.817440136334158e-10,-6.817576630426702e-10,9.395028310100731e-17,0.0,-1.1425562285040019e-17,-3.0707769547501168e-18,-1.2379193068831624e-17,1.2355361166627572e-17,1.2350379883402992e-17,-2.343363901271514e-21,2.170869051707579e-18,-5.254551952289343e-22,1.8014986018930173e-21,-1.0649128751009587e-23,0.0,9.04728794979874e-25,0.0,0.0,0.0,0.0,8.52190299433005e-10,6.817576630426702e-10,6.817086042862006e-10,6.817235677670102e-10,6.557061200105877e-10,4.804956287659081e-14,3.384403619513126e-14,2.5896320578278642e-11,9.078675886525223e-10,-1.0226364943792747e-09,6.729682688882293e-15,6.817440952044951e-10,6.817440136334158e-10,9.395027245187855e-17,9.395028310100731e-17,1.0070227239279734e-15,2.4906912139249464e-16,1.5522028165890185e-13,-8.863421210512169e-11,8.879068847862502e-11,99.8707401615109,0.001974215494697821,99.99799822330917,2.7561196152037415e-05,0.9946976848133102,0.00011887457721326137,1.3405360184314446e-06,0.005182100073458108
999,1074.7474747474748,101325.0,1.67e-07,0.001,0.02,0.05,0.929,0.05,1074.7474747474748,1.0000000000000001e-11,9.999999999999999e-23,IdealGasReactor,off,0.9287681024183022,0.0,0.0,0.01874691407861521,0.05148524327163291,1.0008596994222447e-08,0.000998462573539617,1.2675100076034158e-06,1.3930555408267516e-10,0.0,0.005236874166063392,5.4514725480485094e-08,0.0001180700888640819,0.9945865467410708,1.3437979014742405e-06,5.677837548131351e-05,1.6789809508811482e-12,5.3847430294415355e-12,2.980813984964628e-10,2.292884831306031e-18,0.0,3.32010748326068e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.522116078112762e-10,1.0226621871111798e-09,6.833977164912982e-15,6.817609332849941e-10,-6.81774791439442e-10,9.511932332714628e-17,0.0,1.121245262122117e-16,1.0654174177623079e-19,1.1219305241336002e-16,-1.1218972639755072e-16,-1.1219596310661044e-16,-2.813086166927993e-21,-3.96502450035922e-20,6.148070411098948e-22,3.417093409824536e-21,1.9989026596080905e-25,0.0,-2.1971985020939798e-25,0.0,0.0,0.0,0.0,8.522116078112762e-10,6.81774791439442e-10,6.817264925853312e-10,6.817409032331058e-10,6.558408355673552e-10,4.729580660960998e-14,3.3635451751534835e-14,2.5776937486321076e-11,9.070126889331188e-10,-1.0226621871111798e-09,6.833977164912982e-15,6.8176114059737e-10,6.817609332849941e-10,9.511932352703653e-17,9.511932332714628e-17,1.003087151355372e-15,2.527936201319246e-16,1.5701842138418896e-13,-8.963335523776442e-11,8.979162953992031e-11,99.87324899923968,0.0020047608830177175,99.99796733567305,2.7903443927853045e-05,0.9946434057363559,0.00011807683875090475,1.3438747243498307e-06,0.005237173550168769
