,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),X(1),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18),H_X(19),N2X2(45),N2X(46),NOX2(52),O2X2(70),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],NO2(8) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NO2(8) surface ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],H2OX(9) ROP [kmol/m^2 s],NOX(10) ROP [kmol/m^2 s],OX(11) ROP [kmol/m^2 s],NX(12) ROP [kmol/m^2 s],OHX(13) ROP [kmol/m^2 s],NH3X(14) ROP [kmol/m^2 s],NH2X(15) ROP [kmol/m^2 s],NHX(16) ROP [kmol/m^2 s],N2OX(17) ROP [kmol/m^2 s],NO2X(18) ROP [kmol/m^2 s],H_X(19) ROP [kmol/m^2 s],N2X2(45) ROP [kmol/m^2 s],N2X(46) ROP [kmol/m^2 s],NOX2(52) ROP [kmol/m^2 s],O2X2(70) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX(11) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X(14) ROP [kmol/m^2 s],NH3X(14) + OX(11) <=> NH2X(15) + OHX(13) ROP [kmol/m^2 s],NH2X(15) + OX(11) <=> NHX(16) + OHX(13) ROP [kmol/m^2 s],NHX(16) + OX(11) <=> NX(12) + OHX(13) ROP [kmol/m^2 s],NH3X(14) + OHX(13) <=> H2OX(9) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + OHX(13) <=> H2OX(9) + NHX(16) ROP [kmol/m^2 s],NHX(16) + OHX(13) <=> H2OX(9) + NX(12) ROP [kmol/m^2 s],2 OHX(13) <=> H2OX(9) + OX(11) ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2OX(9) ROP [kmol/m^2 s],2 NX(12) <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX(12) + OX(11) <=> NOX(10) + X(1) ROP [kmol/m^2 s],NOX(10) <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX(10) + NX(12) <=> N2OX(17) + X(1) ROP [kmol/m^2 s],N2OX(17) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X(14) + X(1) <=> H_X(19) + NH2X(15) ROP [kmol/m^2 s],NH2X(15) + X(1) <=> H_X(19) + NHX(16) ROP [kmol/m^2 s],NHX(16) + X(1) <=> H_X(19) + NX(12) ROP [kmol/m^2 s],H_X(19) + OX(11) <=> OHX(13) + X(1) ROP [kmol/m^2 s],H_X(19) + OHX(13) <=> H2OX(9) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX(11) Coverage,NOX(10) Coverage,NX(12) Coverage,X Coverage,Residence Time (s)
999,500,101325.0,15510.844769528403,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.019999999999999976,0.050000000000000114,2.555965009311604e-17,5.458407129610269e-22,0.0009999999999999493,6.9345798267508e-24,0.0,0.0006052519853295652,7.17004114411692e-08,0.7597712008441984,0.19412157839303046,0.045490124563587184,6.104906715163733e-08,7.504061097145834e-07,8.684630799458067e-08,1.0869452143453956e-05,6.547012165959595e-21,0.0,4.7598144474116275e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782159877e-12,4.861739672954932e-12,1.6205624925569218e-12,3.460802409706815e-17,-3.241160118559672e-12,4.396742493709585e-19,0.0,-1.0078168062487143e-16,1.0357820776780055e-18,-1.0009982869556932e-16,1.1496817938033303e-16,1.0455614192201012e-16,-1.486835406668561e-17,1.8970730846190048e-17,-1.9324662634662067e-17,-4.4563082060843015e-18,-4.737787663192599e-32,0.0,1.5556050629064433e-29,0.0,0.0,0.0,0.0,2.4308878782159877e-12,3.241160118559672e-12,3.2385019416592684e-12,3.2411138019100023e-12,-1.6178897956596603e-12,2.639201233740894e-15,4.6669146184296455e-17,4.859054720358487e-12,1.0752603136316787e-19,-4.861739672954932e-12,1.6205624925569218e-12,-6.505213034913027e-17,3.460802409706815e-17,4.39674249370911e-19,4.396742493709585e-19,4.9358156083178605e-21,1.4352737376449923e-21,4.100839739131641e-21,-6.366690781804277e-25,1.0472565738616622e-20,5.074066167232161e-12,99.99890510288222,0.001067766449419852,2.713066835803194e-05,0.19412387763775146,0.7597801998433676,0.04549066336473246,0.0006052591541484243,-10.190635451505017
999,500,101325.0,156307.5417945811,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.02,0.05000000000000002,2.5363572378281284e-18,5.416533630068508e-23,0.0009999999999999948,6.881382049753834e-25,0.0,0.0006052519853293772,7.170041144115113e-08,0.7597712008442536,0.1941215783929716,0.04549012456359116,6.104906715158558e-08,7.504061097134763e-07,8.684630799448842e-08,1.0869452143448725e-05,6.547012164979039e-21,0.0,4.759814447407903e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782144747e-12,4.861740548786999e-12,1.6205624925572049e-12,3.460802409711029e-17,-3.2411604711900765e-12,4.39674249370981e-19,0.0,-6.5834076662587245e-18,1.5994354302156242e-19,-6.424760992863957e-18,5.7890220133723785e-18,6.788203990729552e-18,6.3573903872845105e-19,-2.7359301154222467e-19,2.7229605536848044e-19,-3.634429716733867e-19,1.925929944387236e-34,0.0,-1.7909553572066094e-30,0.0,0.0,0.0,0.0,2.4308878782144747e-12,3.2411604711900765e-12,3.2385215386135373e-12,3.2411138019055736e-12,-1.6178938885228616e-12,2.6392012337347607e-15,4.666914618420729e-17,4.8590547203520256e-12,1.0752603136298546e-19,-4.861740548786999e-12,1.6205624925572049e-12,2.862293735361732e-17,3.460802409711029e-17,4.396742493709812e-19,4.39674249370981e-19,4.935815652691287e-21,1.4352737376430208e-21,4.100839677403275e-21,-6.366690710063388e-25,1.0472565738599543e-20,5.204170427930421e-13,99.99890510288222,0.0010677664494209654,2.713066835802859e-05,0.19412387763769254,0.7597801998434228,0.04549066336473642,0.0006052591541482362,-11.193979933110366
999,500,101325.0,1575159.0570916245,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999997,0.05,2.5168998849539763e-19,5.3749813579273115e-24,0.0009999999999999994,6.828592372965777e-26,0.0,0.0006052519853293466,7.170041144116333e-08,0.7597712008442521,0.19412157839297667,0.045490124563587635,6.104906715158978e-08,7.504061097135095e-07,8.684630799448878e-08,1.0869452143448337e-05,6.5470121648812206e-21,0.0,4.7598144474078464e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782141928e-12,4.861743942000986e-12,1.6205624925569638e-12,3.460802409711424e-17,-3.2411604382087308e-12,4.396742493709497e-19,0.0,7.251128602465914e-18,-3.233270256271041e-18,3.983579862992973e-18,-4.158533599748203e-18,-3.755661467031079e-18,1.7495304595183373e-19,1.868629450653456e-20,-5.2964713510892665e-20,-2.279177695846217e-19,-1.0592614694129795e-33,0.0,6.7383774855802225e-31,0.0,0.0,0.0,0.0,2.4308878782141928e-12,3.2411604382087308e-12,3.2385212133528847e-12,3.2411138019056915e-12,-1.6178940240481334e-12,2.639201233735073e-15,4.666914618421094e-17,4.859054720352213e-12,1.0752603136300083e-19,-4.861743942000986e-12,1.6205624925569638e-12,3.903127820947816e-17,3.460802409711424e-17,4.396742493709485e-19,4.396742493709497e-19,4.935815653480147e-21,1.4352737376429623e-21,4.1008396790796035e-21,-6.366690713193024e-25,1.0472565738600196e-20,6.505213034913027e-14,99.99890510288222,0.0010677664494212463,2.7130668358030696e-05,0.19412387763769762,0.7597801998434213,0.0454906633647329,0.0006052591541482055,-12.19732441471572
999,500,101325.0,15.156607589006011,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999876,0.0,0.0,0.019999999999960497,0.050000000000077816,2.6157025086541596e-14,5.585979914644679e-19,0.000999999999947672,7.09665342984593e-21,0.0,0.0006052519853105329,7.170041143903169e-08,0.7597712008453289,0.19412157839335656,0.045490124562150375,6.104906715064723e-08,7.504061096506175e-07,8.684630798872157e-08,1.0869452142915995e-05,6.5470132790774034e-21,0.0,4.75981444717714e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878780583423e-12,4.8617408164494105e-12,1.6205624924545763e-12,3.460802405213675e-17,-3.2411605598108982e-12,4.396742493576829e-19,0.0,1.2370000158278947e-16,-1.0803189155313467e-19,1.2367949975038342e-16,-1.2537243932786554e-16,-1.2082249921156498e-16,1.6929404414429996e-18,1.2515959507202527e-18,-1.1640633415719931e-18,-2.8570039536635317e-18,1.829633447167874e-33,0.0,-1.0335059179887232e-29,0.0,0.0,0.0,0.0,2.4308878780583423e-12,3.2411605598108982e-12,3.2385201020456583e-12,3.241113801696835e-12,-1.617891394857865e-12,2.6392012334731607e-15,4.666914618039175e-17,4.859054720039268e-12,1.0752603135968176e-19,-4.8617408164494105e-12,1.6205624924545763e-12,1.5872719805187782e-16,3.460802405213675e-17,4.396742493576849e-19,4.396742493576829e-19,4.935815639280652e-21,1.4352737375030507e-21,4.10083968174201e-21,-6.366690702480039e-25,1.047256573793102e-20,5.232793365284039e-09,99.99890510288354,0.001067766448101025,2.7130668358926532e-05,0.1941238776380774,0.7597801998444976,0.04549066336329559,0.0006052591541293912,-7.180602006688963
999,500,101325.0,178.17063195457249,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999988,0.0,0.0,0.01999999999999664,0.05000000000000663,2.22512408810838e-15,4.751877721834944e-20,0.0009999999999955487,6.036976467691752e-22,0.0,0.0006052519853275555,7.170041144094641e-08,0.7597712008448698,0.19412157839230146,0.045490124563647004,6.104906715120172e-08,7.504061097078613e-07,8.684630799409102e-08,1.086945214343068e-05,6.5470122596847715e-21,0.0,4.7598144473800184e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878781995063e-12,4.8617408486366625e-12,1.620562492561232e-12,3.4608024093312865e-17,-3.241160478231037e-12,4.396742493719077e-19,0.0,-1.129760547503859e-16,-1.3994463105844634e-19,-1.1311025476164107e-16,1.319630458224467e-16,1.0469161363806803e-16,-1.885278242304072e-17,1.0439944439435676e-17,-1.0434174511675419e-17,8.418607176980689e-18,-1.7333369499485125e-32,0.0,-7.148787589587897e-29,0.0,0.0,0.0,0.0,2.4308878781995063e-12,3.241160478231037e-12,3.238510832117084e-12,3.241113801879652e-12,-1.6179026705604588e-12,2.639201233698496e-15,4.6669146183701697e-17,4.859054720313552e-12,1.0752603136163651e-19,-4.8617408486366625e-12,1.620562492561232e-12,-7.806255641895632e-17,3.4608024093312865e-17,4.396742493718904e-19,4.396742493719077e-19,4.935815607923431e-21,1.4352737376321762e-21,4.10083965235694e-21,-6.36669072234119e-25,1.0472565738472659e-20,4.451300439356487e-10,99.99890510288235,0.0010677664493011511,2.713066835801839e-05,0.19412387763702238,0.7597801998440389,0.045490663364792266,0.0006052591541464143,-8.250836120401337
999,500,101325.0,1795.480124687827,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999664,0.050000000000000655,2.2080543221080003e-16,4.715424276287697e-21,0.000999999999999558,5.990664544577531e-23,0.0,0.000605251985329217,7.170041144113393e-08,0.7597712008442637,0.19412157839297334,0.04549012456357927,6.104906715157743e-08,7.504061097129579e-07,8.684630799444092e-08,1.086945214344433e-05,6.547012174276645e-21,0.0,4.7598144474059505e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887878213143e-12,4.861740702946996e-12,1.6205624925563545e-12,3.460802409673498e-17,-3.2411604674843066e-12,4.396742493708717e-19,0.0,-7.292902678236057e-18,5.780918868771783e-21,-7.292122730476937e-18,6.846118219142912e-18,7.628459750290087e-18,4.460045366151591e-19,-1.1466845263154868e-19,1.0966747759280974e-19,-3.36337041714403e-19,-5.7777898331617076e-34,0.0,2.8455765391598315e-31,0.0,0.0,0.0,0.0,2.430887878213143e-12,3.2411604674843066e-12,3.2385213759832114e-12,3.2411138019038235e-12,-1.6178939156279162e-12,2.6392012337325783e-15,4.666914618417541e-17,4.8590547203494e-12,1.0752603136295647e-19,-4.861740702946996e-12,1.6205624925563545e-12,2.7755575615628914e-17,3.460802409673498e-17,4.396742493708711e-19,4.396742493708717e-19,4.935815653381541e-21,1.4352737376418523e-21,4.100839678783781e-21,-6.3666907121096875e-25,1.0472565738593827e-20,4.419208055050916e-11,99.99890510288223,0.0010677664494099465,2.7130668358036087e-05,0.19412387763769431,0.759780199843433,0.04549066336472454,0.0006052591541480761,-9.254180602006688
999,500,101325.0,17.680381784572013,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999999999896,0.0,0.0,0.019999999999966142,0.05000000000006671,2.242325814943855e-14,4.788612973048146e-19,0.0009999999999551418,6.083646413431674e-21,0.0,0.0006052519853133213,7.170041143934561e-08,0.7597712008451268,0.1941215783933603,0.045490124562345635,6.104906715081277e-08,7.504061096599087e-07,8.684630798956237e-08,1.0869452142991735e-05,6.547013120028835e-21,0.0,4.759814447211834e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.430887878081402e-12,4.861740709723258e-12,1.6205624924684712e-12,3.4608024058554717e-17,-3.2411604712430153e-12,4.396742493594503e-19,0.0,5.164581964479243e-19,-1.2587153036999365e-21,5.141329496103783e-19,-4.723343431717453e-19,-5.302489791054293e-19,-4.179865403148665e-20,2.4615747243173284e-20,-2.56824264526197e-20,1.6116224320070376e-20,0.0,0.0,-6.430499528376693e-32,0.0,0.0,0.0,0.0,2.430887878081402e-12,3.2411604712430153e-12,3.2385212404579394e-12,3.2411138017282403e-12,-1.6178942679936218e-12,2.6392012335129674e-15,4.666914618096962e-17,4.859054720086253e-12,1.0752603136026382e-19,-4.861740709723258e-12,1.6205624924684712e-12,3.5561831257524545e-17,3.4608024058554717e-17,4.396742493594503e-19,4.396742493594503e-19,4.935815653381541e-21,1.4352737375235425e-21,4.100839677994921e-21,-6.366690713313395e-25,1.047256573803564e-20,4.4858214365284255e-09,99.99890510288336,0.0010677664482898824,2.7130668358802913e-05,0.19412387763808117,0.7597801998442957,0.04549066336349086,0.0006052591541321798,-7.247491638795985
999,500,101325.0,18093.604107387204,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9290000000000002,0.0,0.0,0.01999999999999997,0.050000000000000086,2.1911155047098983e-17,4.679250478445067e-22,0.0009999999999999564,5.944707897677514e-24,0.0,0.0006052519853293617,7.170041144115082e-08,0.7597712008442495,0.19412157839297864,0.04549012456358812,6.104906715158812e-08,7.504061097134288e-07,8.6846307994483e-08,1.0869452143448093e-05,6.547012165804025e-21,0.0,4.759814447407784e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782143467e-12,4.861740814755345e-12,1.6205624925569868e-12,3.460802409707673e-17,-3.241160470290103e-12,4.396742493709493e-19,0.0,-3.7144543152949656e-18,-1.0602488642680976e-19,-3.822675778865151e-18,3.593512446068172e-18,4.728220215205122e-18,2.2916322081519485e-19,6.741839169368763e-19,-6.763807583136197e-19,-9.055440611524408e-19,-3.851859888774472e-34,0.0,2.1535342387290427e-30,0.0,0.0,0.0,0.0,2.4308878782143467e-12,3.241160470290103e-12,3.2385205899366363e-12,3.241113801905487e-12,-1.6178933464217754e-12,2.639201233734701e-15,4.666914618420628e-17,4.859054720351941e-12,1.0752603136299439e-19,-4.861740814755345e-12,1.6205624925569868e-12,3.122502256758253e-17,3.460802409707673e-17,4.396742493709489e-19,4.396742493709493e-19,4.935815651507996e-21,1.4352737376428933e-21,4.100839682530871e-21,-6.366690714878213e-25,1.0472565738599712e-20,4.358492733391728e-12,99.99890510288222,0.0010677664494200738,2.7130668358030286e-05,0.19412387763769962,0.7597801998434188,0.04549066336473339,0.0006052591541482208,-10.257525083612041
999,500,101325.0,182334.80008684387,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.01999999999999999,0.05000000000000003,2.1743066313663953e-18,4.6433541834056165e-23,0.0009999999999999957,5.899103801544629e-25,0.0,0.0006052519853292715,7.170041144123707e-08,0.7597712008445139,0.1941215783926228,0.045490124563679686,6.104906715143464e-08,7.504061097134438e-07,8.684630799454348e-08,1.0869452143462833e-05,6.547012164978559e-21,0.0,4.759814447403956e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43088787821354e-12,4.861760039015116e-12,1.6205624925634893e-12,3.460802409712252e-17,-3.24116042624439e-12,4.396742493719814e-19,0.0,-6.250869063147028e-17,-1.9330290355486807e-17,-8.188523219786829e-17,7.677716120121989e-17,8.693783124793926e-17,5.108074969632973e-18,-1.0169825611443282e-19,5.545942808890801e-20,-5.052615406354258e-18,-2.8888949165808538e-34,0.0,-1.5365564120502386e-29,0.0,0.0,0.0,0.0,2.43088787821354e-12,3.24116042624439e-12,3.2385213217731028e-12,3.2411138019017604e-12,-1.6178891993484656e-12,2.6392012337280842e-15,4.6669146184120835e-17,4.8590547203462515e-12,1.0752603136245227e-19,-4.861760039015116e-12,1.6205624925634893e-12,-4.6837533851373785e-17,3.460802409712252e-17,4.39674249371981e-19,4.396742493719814e-19,4.9358156352377396e-21,1.4352737376436594e-21,4.100839681248972e-21,-6.3666906888781585e-25,1.0472565738564824e-20,4.3368086899420177e-13,99.99890510288223,0.0010677664494172022,2.7130668357985112e-05,0.1941238776373438,0.7597801998436832,0.045490663364824956,0.0006052591541481306,-11.26086956521739
999,500,101325.0,1837443.7246107173,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.929,0.0,0.0,0.019999999999999997,0.05,2.1576267052304007e-19,4.607733262378719e-24,0.0009999999999999994,5.853849551633255e-26,0.0,0.0006052519853293728,7.170041144114865e-08,0.7597712008442409,0.19412157839298966,0.0454901245635858,6.104906715159289e-08,7.504061097134355e-07,8.684630799448194e-08,1.0869452143447668e-05,6.5470121648792954e-21,0.0,4.759814447407959e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4308878782144262e-12,4.861740235384809e-12,1.6205624925568234e-12,3.46080240971137e-17,-3.2411604837896912e-12,4.396742493709221e-19,0.0,-6.9094101390707096e-18,4.733458441733994e-19,-6.424760992867306e-18,7.767690820638681e-18,5.785317854809262e-18,-1.342929975333055e-18,7.14788558611982e-19,-7.03485960859014e-19,6.394439885995085e-19,-9.62964972193618e-35,0.0,-6.084644640082279e-31,0.0,0.0,0.0,0.0,2.4308878782144262e-12,3.2411604837896912e-12,3.2385205628315816e-12,3.2411138019056358e-12,-1.6178948914098712e-12,2.6392012337349327e-15,4.6669146184209415e-17,4.859054720352137e-12,1.0752603136301127e-19,-4.861740235384809e-12,1.6205624925568234e-12,2.862293735361732e-17,3.46080240971137e-17,4.396742493709221e-19,4.396742493709221e-19,4.9358156530857176e-21,1.4352737376429033e-21,4.100839678192136e-21,-6.366690717044884e-25,1.0472565738600926e-20,6.505213034913027e-14,99.99890510288222,0.0010677664494213221,2.713066835803134e-05,0.1941238776377106,0.75978019984341,0.045490663364731065,0.0006052591541482317,-12.26421404682274
999,500,101325.0,1.0392556829367129e-08,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289837817796376,0.0,0.0,0.01994727752586965,0.050103873454040014,3.4915291909118046e-05,2.8964809066154535e-10,0.0009301516489760797,9.919613071102829e-12,0.0,0.0005798086654488427,6.88289932745514e-08,0.7611571060650602,0.19473145814334025,0.043520590746827015,5.980715077518862e-08,6.686494152396663e-07,7.923949318609392e-08,1.0155401297559797e-05,1.4984936415295108e-18,0.0,4.452973569695236e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2249257407762736e-12,4.449838751868861e-12,1.483273011274156e-12,1.2304843297992275e-17,-2.9665591702419135e-12,4.214054514550217e-19,0.0,2.807029823517106e-19,3.434943451694487e-21,2.841773203501325e-19,-2.119476237913442e-19,-3.174009909167791e-19,-7.222970160981456e-20,3.904538635446052e-20,-3.9006007597718233e-20,3.3223693039937327e-20,2.8622689350996997e-29,0.0,-7.280120514077584e-31,0.0,0.0,0.0,0.0,2.2249257407762736e-12,2.9665591702419135e-12,2.964255306058677e-12,2.9665174537542795e-12,-1.4809339735424863e-12,2.3038206795959225e-15,4.171519374704091e-17,4.44749310663658e-12,1.0319573692005075e-19,-4.449838751868861e-12,1.483273011274156e-12,1.3010426069826052e-17,1.2304843297992275e-17,4.2140545148364435e-19,4.214054514550217e-19,4.4582542445903424e-21,1.2545083118163779e-21,3.8847488410752814e-21,-6.323224675686131e-25,9.598143720677584e-21,6.9848351023920285,99.99955680458584,0.00041478502844601213,2.841038572146561e-05,0.19473360729729747,0.7611655065763189,0.04352107106187583,0.0005798150645078323,1.983277591973244
999,500,101325.0,1.0472898382363574e-07,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289982577035188,0.0,0.0,0.019994336093754117,0.05001115895254422,3.7508733407754585e-06,6.809263870430101e-11,0.0009924963077270546,1.0225311634565941e-12,0.0,0.0006025623905476598,7.139772279393048e-08,0.7599177853138641,0.19418627015215192,0.045281624593886634,6.091918165433433e-08,7.414656671166615e-07,8.602322555848809e-08,1.0793016746910087e-05,1.6637524305651313e-19,0.0,4.727005712738445e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4086490032406195e-12,4.8172683917102835e-12,1.6057411265709796e-12,2.9150317926125406e-17,-3.211512289286388e-12,4.377434781604567e-19,0.0,-1.3145237481286934e-17,2.6709459466426267e-20,-1.3108188382514814e-17,1.3919784849671463e-17,1.3121729823292174e-17,-8.115963751239646e-19,8.354780706927006e-19,-8.251381939775423e-19,-1.3541771856167914e-20,8.615743902713519e-30,0.0,-5.966470782400895e-32,0.0,0.0,0.0,0.0,2.4086490032406195e-12,3.211512289286388e-12,3.2089092396724722e-12,3.2114661490402888e-12,-1.6031076748197759e-12,2.602209251666775e-15,4.612849086823498e-17,4.814619963229973e-12,1.0706898153176117e-19,-4.8172683917102835e-12,1.6057411265709796e-12,1.6479873021779667e-17,2.9150317926125406e-17,4.377434781690724e-19,4.377434781604567e-19,4.8841777511565774e-21,1.4153534215792712e-21,4.0780849018603866e-21,-6.362556439270547e-25,1.0378252330299827e-20,0.7503692272945416,99.99906505713588,0.0009076819701802521,2.7260893942713297e-05,0.19418855333368973,0.7599267201899308,0.04528215700109129,0.0006025694752881226,0.9799331103678934
999,500,101325.0,1.055386103036523e-06,0.001,0.02,0.05,0.929,0.05,500.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289998256703073,0.0,0.0,0.01999943328361761,0.0500011165360123,3.7530218229112e-07,7.875207545599236e-12,0.0009992491999034068,1.0187171441028193e-13,0.0,0.0006049833215187423,7.167018492132374e-08,0.7597858457397607,0.19412804050696295,0.04546929488811391,6.103610698407191e-08,7.495098565751424e-07,8.67638892248102e-08,1.0861807072666834e-05,2.2534198874320715e-20,0.0,4.756533249434124e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4286614554787277e-12,4.857288508040847e-12,1.619078739200178e-12,3.397417256150404e-17,-3.2381923158063618e-12,4.394813958194881e-19,0.0,3.0728225917920056e-19,-1.0737349602400896e-20,2.8081556221221483e-19,-8.227018272874862e-19,2.8332463484742394e-19,5.418862648632235e-19,6.5246685772569175e-21,-2.2253967041557905e-20,-5.641402465737575e-19,3.9837860899649965e-31,0.0,3.144330403251825e-30,0.0,0.0,0.0,0.0,2.4286614554787277e-12,3.2381923158063618e-12,3.2355568148779296e-12,3.2381457151441303e-12,-1.6164133833512784e-12,2.635489473118307e-15,4.661495825473259e-17,4.854606274928617e-12,1.0748038253325872e-19,-4.857288508040847e-12,1.619078739200178e-12,3.4694469519536136e-17,3.397417256150404e-17,4.394813958198863e-19,4.394813958194881e-19,4.9306453048850226e-21,1.4332751404353808e-21,4.09856765672622e-21,-6.366282291701962e-25,1.0463124727131462e-20,0.07508000965932449,99.99892368544593,0.001049170928812367,2.7143625259038553e-05,0.19413033814505262,0.7597948383247299,0.04546983304830742,0.000604990481909995,-0.02341137123745796
