,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],H2O_X(10) ROP [kmol/m^2 s],N2O_X(11) ROP [kmol/m^2 s],H_X(12) ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NH3X + OHX <=> H2O_X(10) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + OHX <=> H2O_X(10) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(10) + NX ROP [kmol/m^2 s],2 OHX <=> H2O_X(10) + OX ROP [kmol/m^2 s],H2O(3) + X(1) <=> H2O_X(10) ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O_X(11) + X(1) ROP [kmol/m^2 s],N2O_X(11) <=> N2O(7) + X(1) ROP [kmol/m^2 s],NH3X + X(1) <=> H_X(12) + NH2_X(8) ROP [kmol/m^2 s],NH2_X(8) + X(1) <=> H_X(12) + NH_X(9) ROP [kmol/m^2 s],NH_X(9) + X(1) <=> H_X(12) + NX ROP [kmol/m^2 s],H_X(12) + OX <=> OHX + X(1) ROP [kmol/m^2 s],H_X(12) + OHX <=> H2O_X(10) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,Residence Time (s)
9999,1050,101325.0,2.5529080682395163e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287914867753472,0.0,0.0,0.018775910919213015,0.05148151358930092,6.3762724511773836e-09,0.0008977836937544525,4.618187635323945e-06,4.868045847687325e-05,0.0003914541555436764,0.9791975663096156,0.00020305900603246056,4.4454776456600074e-07,3.978860446689632e-11,0.020207054622705112,6.044091966643663e-11,1.99072028674508e-07,2.1806239202689462e-07,1.1761196772482873e-12,4.122512298247385e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2947039029424629e-09,1.584659753677692e-09,6.7689276501521134e-15,9.530698411464728e-10,-1.056439831257525e-09,5.1678239378766255e-11,-1.625401860627712e-17,-1.4959085749169288e-19,-1.2924697071141055e-26,1.6707755903864043e-22,-3.9868871115511435e-22,2.831842073727327e-17,-1.542633277377793e-25,-8.271806125530277e-25,-6.7908812940995896e-18,-5.123680985115792e-18,-1.518651905859074e-23,1.2947039029424629e-09,1.056439831257525e-09,1.0559188201931352e-09,1.0474412485786246e-09,7.871794028406406e-10,4.4753958330765533e-13,8.950407661469142e-12,1.3962997391595663e-10,1.4320095798380654e-09,-1.584659753677692e-09,6.7689276501521134e-15,1.0047480591475394e-09,9.530698411464728e-10,5.1678234255085277e-11,5.1678239378766255e-11,7.347148148085045e-14,4.817501783017842e-14,1.2963045450132756e-10,1.2612985511264228e-10,3.6222458880114936e-12,99.5381812364676,0.001281460104034491,90.21524833111852,9.783470208777448,0.9791984142034987,0.0003914544945065123,0.00020305918186264545,0.02020707212013219,0.5929648241206031
9999,1050,101325.0,2.5826187606826747,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999955959478,0.0,0.0,0.019999976229460016,0.05000002820721715,2.774280095011777e-11,1.890706385156568e-08,0.0009999810324266877,1.4161091608325896e-13,5.4018666931475556e-08,0.9384686294766628,0.04259688053954205,1.7309646116056382e-06,8.061140624836494e-09,0.01890376608119753,1.186473971242408e-08,2.8687469335037487e-05,1.9814805865471786e-07,7.574592923622288e-21,3.3376044878467896e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.542049330334858e-07,3.0540427936945336e-07,2.978728715227212e-10,2.0300406623165034e-07,-2.0360285291117094e-07,1.520468329370436e-12,4.0744707658956545e-21,-5.137784220689365e-20,-2.4010330918093784e-22,1.5759858620666558e-21,-1.8830507343034683e-19,2.6492014216562307e-18,2.2672180484768864e-22,6.418921553411495e-22,-2.41588458333284e-18,2.2214323091023684e-26,-5.852302833812671e-23,2.542049330334858e-07,2.0360285291117094e-07,2.0323545474218558e-07,1.9674858793358e-07,1.0799818856280415e-07,3.5378992546329296e-10,6.845457483763539e-09,7.841166913952228e-08,2.1889204122912163e-07,-3.0540427936945336e-07,2.978728715227212e-10,2.0300558669998373e-07,2.0300406623165034e-07,1.5204683293704582e-12,1.520468329370436e-12,1.3608243710368505e-11,8.807494015487287e-12,1.719299520903193e-08,1.6314089357591054e-08,9.013215891667908e-10,0.0018967573312336783,0.29260186413243466,99.70590457297527,0.0014935628922964296,0.9384974130833913,5.402032372853421e-08,0.04259818702099364,0.01890434587529131,-6.4120603015075375
9999,1050,101325.0,2.7049597304631315e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287997477968891,0.0,0.0,0.01882751457016363,0.051418241149190115,6.175962381748714e-08,0.0008621034048034152,4.710511944182366e-05,4.52261998880564e-05,0.00037482080688157457,0.9774162277644284,0.0020570840027453194,6.005002248041332e-07,4.0468030574096674e-10,0.020149108247735,6.124949697851893e-10,1.933803170783617e-06,2.171708068388115e-07,1.0895327701794829e-12,6.685742474528061e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3139608260154766e-08,1.6073585720668276e-08,6.946713915746831e-13,9.696927140380104e-09,-1.0715723812745188e-08,5.087036810129572e-10,-7.762264625956412e-18,-1.0506351832281025e-19,1.4785853449385367e-23,-1.0094188412561165e-22,-3.4632424543557864e-21,2.1755280244063152e-17,1.1830540684712274e-23,-1.2407709188295414e-23,-1.5452428415711158e-18,-1.2339132503394742e-17,-2.0498569554829717e-23,1.3139608260154766e-08,1.0715723812745188e-08,1.0708827066992318e-08,1.0592690430123425e-08,7.628584150916338e-09,6.153052940391104e-12,1.2254681439851751e-10,1.8327282488769625e-09,1.4073489377084169e-08,-1.6073585720668276e-08,6.946713915746831e-13,1.0205630801291664e-08,9.696927140380104e-09,5.087036686738246e-10,5.087036810129572e-10,7.43692815942076e-13,4.865682266969713e-13,1.2544114129553512e-09,1.2169734481750171e-09,3.866822582299354e-11,95.28948805581763,0.012965459013514171,90.4925069036148,9.494527637371695,0.9774189246374271,0.00037482184108183104,0.002057089678622336,0.02014916384286882,-0.43216080402009993
9999,1050,101325.0,3.107866187782008e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287917148467352,0.0,0.0,0.018777161478894824,0.05148002767823337,7.733101788490255e-09,0.0008967989719663096,5.617223916811011e-06,4.8672067151880076e-05,0.0003909980552752811,0.979155684306218,0.0002467341144871278,4.489915893420087e-07,4.839262926257516e-11,0.0202056703802559,7.350326905676089e-11,2.4179669601148893e-07,2.1804118364726347e-07,1.1758364214360854e-12,4.191223006572525e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5745399671754465e-09,1.9272007431743454e-09,9.99387152626744e-15,1.158977840781672e-09,-1.284800500730267e-09,6.290132553276456e-11,1.2588832984993545e-17,7.958676904648327e-20,4.006656092053728e-25,-5.511413948561324e-23,1.4616811412122565e-21,-2.4863576418263358e-17,1.7133427772676203e-24,-1.4217166778255163e-24,7.9188877626569e-18,4.2748590788410864e-18,2.8143527872409653e-24,1.5745399671754465e-09,1.284800500730267e-09,1.284161379007327e-09,1.2737482732507826e-09,9.560688239506546e-10,5.497732156325319e-13,1.0993645758037527e-11,1.7129459276445026e-10,1.739950561635451e-09,-1.9272007431743454e-09,9.99387152626744e-15,1.2218791831781284e-09,1.158977840781672e-09,6.290132980762364e-11,6.290132553276456e-11,8.934850584578411e-14,5.858171998332055e-14,1.5743708401370025e-10,1.531728365198647e-10,4.4121777196618685e-12,99.4382776083189,0.0015557079383181221,90.20683438344382,9.791609908617865,0.9791565784169411,0.00039099841231304285,0.00024673433979105144,0.02020568883095465,0.5075376884422118
9999,1050,101325.0,3.4891012134067665e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288692562474468,0.0,-6.479564198932078e-33,0.01925634868742699,0.05089361856439456,3.363267213681829e-07,0.0005622713833851658,0.00039942235408753157,1.87464365376796e-05,0.00023876289903102652,0.9628281034936952,0.017240129533008713,1.2221032891182965e-06,3.351419754995263e-09,0.0196780055279898,4.997489905021621e-09,1.3538402819157789e-05,2.09936917999772e-07,4.410636770770949e-13,1.9753898237818003e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0747747653558514e-07,1.306633161078652e-07,4.8792875075986704e-11,8.157198231445972e-08,-8.710887739381642e-08,2.719654663881901e-09,2.9404074611733806e-18,-1.53237487712731e-12,-6.211601121972703e-15,1.499799550766774e-12,7.588769437026275e-18,1.5711853857943815e-12,-6.471602716416487e-18,6.210495995853033e-15,3.2558105161631783e-14,-7.557506715269298e-19,-1.5711703613205219e-12,1.0747747653558514e-07,8.710887739381642e-08,8.699910707312797e-08,8.506947165832614e-08,5.2462361562842133e-08,1.0381493184995868e-10,2.035536576781316e-09,2.6123052095675328e-08,1.0203925582882986e-07,-1.306633161078652e-07,4.8792875075986704e-11,8.429163698052628e-08,8.157198231445972e-08,2.7196546631261503e-09,2.719654663881901e-09,5.95538124972429e-12,3.869157591804663e-12,8.523457523685799e-09,8.173164000054715e-09,3.616892328339352e-10,60.057764591246844,0.11202733070753008,93.64370745707669,6.244265212215783,0.9628425447321581,0.0002387664801811285,0.017240388113767643,0.019678300673893076,-1.5427135678391952
9999,1050,101325.0,3.570785964900463e-08,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287894994483824,0.0,0.0,0.018769755616998268,0.05148735846378994,9.592421760481298e-10,0.0009063513715813256,6.481584003220331e-07,4.63859816057417e-05,0.0003953087096939475,0.9793614177996188,2.945559108757168e-05,4.2633859911204795e-07,5.5859710985724415e-12,0.020213141446460532,8.488970464660041e-12,2.8102842897368373e-08,2.1815275059535217e-07,1.1210225793729217e-12,3.84375039998581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8199993612137547e-10,2.2253267501284865e-10,1.4243307306920152e-16,1.345795920450893e-10,-1.4835511173185112e-10,6.887624314205059e-12,-9.997669480942334e-18,1.8882687737843863e-19,3.182706653768485e-25,4.759196579020916e-23,2.214162261663161e-22,1.9129179236879748e-17,2.911851261960851e-25,-2.908056841006738e-26,-7.415423662441039e-18,-1.905173458450762e-18,-9.060212646869881e-24,1.8199993612137547e-10,1.4835511173185112e-10,1.4828454179632285e-10,1.4714278647432438e-10,1.111463006281123e-10,6.024992991970297e-14,1.2055566472649894e-12,1.890239087322205e-11,2.0185909804994705e-10,-2.2253267501284865e-10,1.4243307306920152e-16,1.4146720445645139e-10,1.345795920450893e-10,6.887622409031601e-12,6.887624314205059e-12,1.032000538714328e-14,6.768610040085836e-15,1.830642023029509e-11,1.7818136748660137e-11,5.053720970712416e-13,99.93518415996782,0.00019201638305531757,90.714487656259,9.285320327357953,0.9793620802921723,0.000395308977101946,2.945561101291221e-05,0.020213155119712764,1.4472361809045227
9999,1050,101325.0,3.8274944785162983,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.928999997028328,0.0,0.0,0.019999983960633547,0.05000001903304805,1.8719804125395422e-11,1.2757703042321414e-08,0.0009999872014763308,9.111670875507724e-14,5.151062179431555e-08,0.9384683814361756,0.042597138742410924,1.7309685255406837e-06,8.061187038453377e-09,0.018903758285226332,1.1864806777190619e-08,2.8687606946907245e-05,1.9814794070552863e-07,6.230281190722419e-21,3.337615843640184e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5420635663844326e-07,3.0540594968134563e-07,2.9787648267274964e-10,2.030053137187904e-07,-2.0360396645017372e-07,1.4498829440132431e-12,-3.127171855782885e-21,1.24527078136183e-19,7.109461864631636e-22,-1.8812155080987232e-21,1.5276542481748079e-19,6.040615463344042e-18,-3.0766433584284336e-22,-2.8785885316845363e-22,-6.312828815611515e-18,3.069615554396001e-26,1.3379646408045223e-22,2.5420635663844326e-07,2.0360396645017372e-07,2.032365653718188e-07,1.9674964725093992e-07,1.0799867479095003e-07,3.537927630867539e-10,6.845511659052869e-09,7.84122226266087e-08,2.1889309578694485e-07,-3.0540594968134563e-07,2.9787648267274964e-10,2.030067636017313e-07,2.030053137187904e-07,1.4498829440132742e-12,1.4498829440132431e-12,1.3608315115387254e-11,8.80754002845858e-12,1.7193069032462785e-08,1.6314158048266955e-08,9.013268393395415e-10,0.0012798523669251688,0.2926038110813186,99.70597197015783,0.0014242187608551602,0.9384971651682245,5.151220167485785e-08,0.04259844523781542,0.018904338081758596,-6.58291457286432
9999,1050,101325.0,4.008806328898465e-06,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288038254085182,0.0,0.0,0.01885334050755316,0.051386476273642,8.777181916345554e-08,0.0008444943873920882,6.843240066399308e-05,4.334325041141695e-05,0.0003666384840926516,0.9765241457831986,0.002985406252293901,6.624504496932373e-07,5.870611161797213e-10,0.020120165065875398,8.872417569075221e-10,2.7559747650426856e-06,2.1672536923591624e-07,1.0426718964264339e-12,7.788609886841053e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.904403937725527e-08,2.328811374340337e-08,1.4631277125722118e-12,1.4077447112528783e-08,-1.5525409165655348e-08,7.225179172402202e-10,-1.0697304718930089e-17,-1.0593702104966622e-20,1.9955732277841796e-23,1.2283632096412459e-22,-3.642016258398635e-21,1.866540331415297e-17,3.48994083953693e-23,2.1713491079516976e-23,5.085026227630426e-18,-1.3039076400920015e-17,-1.3648480107124954e-23,1.904403937725527e-08,1.5525409165655348e-08,1.5514483899410948e-08,1.532886325419831e-08,1.0859439595144122e-08,9.848845813181383e-12,1.9584223105610856e-10,2.8815981049308078e-09,2.014377543589005e-08,-2.328811374340337e-08,1.4631277125722118e-12,1.4799965006032625e-08,1.4077447112528783e-08,7.225179042011438e-10,7.225179172402202e-10,1.0764204348612014e-12,7.03680404537419e-13,1.7843714655840076e-09,1.729102435625174e-09,5.7049130798245817e-11,93.15675993360068,0.018848169391152605,90.67359789989597,9.307553930712889,0.9765277046549635,0.0003666398202801434,0.002985417132391504,0.02012023839236473,-0.6030150753768845
9999,1050,101325.0,4.10265810582719e-09,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287835828229656,0.0,0.0,0.018762691359864817,0.05148789096268257,1.8228767115772908e-10,0.0009318281694796486,7.449662765443931e-08,3.393200609192044e-05,0.0004064993787665104,0.9793714341875112,4.352456053059829e-06,4.236567460983758e-07,6.421528287340796e-13,0.02021706508321736,9.759372252340832e-13,3.2344120454092527e-09,2.1819734031640267e-07,8.202031489339732e-13,3.803515298350812e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1029379396165192e-11,2.5582588564915246e-11,3.1098837110406168e-18,1.5897226677413775e-11,-1.7055062176462178e-11,5.788661650713011e-13,4.8367842152669706e-17,2.6707073808748768e-20,-2.3728936029048035e-26,-7.205841734587918e-23,3.66595574455873e-24,-7.738493764795006e-17,-1.3168553698467506e-26,-6.0584517520973714e-27,4.6998065910838254e-18,2.4290646298776774e-17,3.958188478036948e-24,2.1029379396165192e-11,1.7055062176462178e-11,1.704699301864793e-11,1.6916559297931757e-11,1.2787490342448318e-11,6.8825227963769575e-15,1.3772456622633938e-13,2.161001134853169e-12,2.3218933747029987e-11,-2.5582588564915246e-11,3.1098837110406168e-18,1.6476165500973528e-11,1.5897226677413775e-11,5.788904557176e-13,5.788661650713011e-13,1.1866350142066195e-15,7.783123004309133e-16,2.1065706991570424e-12,2.050484352651759e-12,5.805129381596269e-14,99.99255033723456,3.646895399186466e-05,93.21172142845997,6.788242102586034,0.9793720696966136,0.00040649964254187317,4.352458877346247e-06,0.02021707820196724,2.3869346733668344
9999,1050,101325.0,4.9945051158551395e-09,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287843193125164,0.0,0.0,0.018763515414222567,0.05148790749874423,2.0256682913277787e-10,0.0009286570221376764,9.069125310821087e-08,3.550985855936976e-05,0.00040510761158576736,0.979372534033116,5.062363276847757e-06,4.237299481118917e-07,7.817325446024401e-13,0.020216646324710163,1.1880669644876353e-12,3.937078008516208e-09,2.1819289121812795e-07,8.583251596369069e-13,3.804565974755585e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.558399752629597e-11,3.114331362241707e-11,4.207091661650384e-18,1.92871883828577e-11,-2.0762201770696027e-11,7.375063016887284e-13,3.0645020449172584e-18,-5.4316653364581165e-21,-4.947735597546186e-27,6.659773283332207e-23,-5.450832428711792e-24,1.3254375287410394e-17,-1.8035332445615386e-27,7.270142102516845e-27,-1.0966399008983347e-17,-5.347109523734405e-18,1.714945742627029e-24,2.558399752629597e-11,2.0762201770696027e-11,2.0752377262254762e-11,2.059356491646789e-11,1.556672047762303e-11,8.379975035046267e-15,1.6768938772728175e-13,2.631125421363897e-12,2.8265437990343086e-11,-3.114331362241707e-11,4.207091661650384e-18,2.002469240193895e-11,1.92871883828577e-11,7.375009545792047e-13,7.375063016887284e-13,1.4445334116734881e-15,9.474665063057082e-16,2.5643558717145426e-12,2.4960779900820678e-12,7.06698815487397e-14,99.99093087468917,4.0526435125594936e-05,92.8956452123489,7.10431426121599,0.9793731702998503,0.00040510787477111116,5.062366565701833e-06,0.020216659458812958,2.301507537688442
9999,1050,101325.0,5.1709202428967546e-05,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9288898606543888,0.0,0.0,0.019378809415469062,0.05074499511901996,3.527463877752686e-07,0.0004735220448399456,0.0004992661342888359,1.3193885605632242e-05,0.0001997450686227493,0.9587415512503824,0.021493811916292897,1.3314395738621046e-06,4.161347672655154e-09,0.019546969282892287,6.1884083362219636e-09,1.6350283531000806e-05,2.079321058296016e-07,3.0835956470391264e-13,2.2476534591798495e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3304655284072142e-07,1.6144888823543466e-07,7.584068529189995e-11,1.0180752414105236e-07,-1.0763259215297425e-07,2.8366933397790204e-09,-2.1593485370609005e-17,-1.894243602746433e-21,-2.0679515313825687e-22,7.579042362517115e-22,-5.292399592941556e-19,3.535240236131592e-17,1.6209508831771555e-22,5.293955920339377e-23,-5.179967330002273e-18,-8.048617907012444e-18,-2.7917345673664684e-23,1.3304655284072142e-07,1.0763259215297425e-07,1.0748481436884353e-07,1.0488164940230994e-07,6.305111159301279e-08,1.4044817697253685e-10,2.7461853505550822e-09,3.4372378140185296e-08,1.2373536443379213e-07,-1.6144888823543466e-07,7.584068529189995e-11,1.0464421745118928e-07,1.0180752414105236e-07,2.8366933317304025e-09,2.8366933397790204e-09,7.329607687416152e-12,4.757400638304592e-12,1.0209102420305195e-08,9.766677299881326e-09,4.5451212874961636e-10,50.073386571116416,0.1409251301077644,94.58800728333809,5.271067586554141,0.958758734586363,0.0001997486486142706,0.021494197145650255,0.019547319619372595,-1.7135678391959797
9999,1050,101325.0,5.291978735958437e-08,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.92879000123922,0.0,0.0,0.0187706186246983,0.05148691801551543,1.3864106484901036e-09,0.000904189953895388,9.603354187296565e-07,4.731044484145323e-05,0.0003943530294368136,0.9793493697188328,4.310985582525082e-05,4.2780267750475024e-07,8.276109127962612e-12,0.02021247594371353,1.2576730620077019e-11,4.161783364551975e-08,2.181437091569009e-07,1.1433266980623545e-12,3.865975141449807e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6953999362000296e-10,3.296949831199658e-10,3.050903709829561e-16,1.98973988544196e-10,-2.197966505102912e-10,1.0411026533062306e-11,-5.782713568366721e-18,-7.133918380326432e-20,1.6317430052315585e-25,4.8057254884770237e-23,-1.8310423389395332e-22,1.0957405251897643e-17,-2.505879774306961e-25,2.358757215483243e-25,-7.354276119266254e-18,2.2510625568009366e-18,-4.197295373853058e-24,2.6953999362000296e-10,2.197966505102912e-10,2.1969178825367488e-10,2.179944063345137e-10,1.6459767019809168e-10,8.95730154990831e-14,1.7922165967049095e-12,2.808946153565229e-11,2.9897459895280927e-10,-3.296949831199658e-10,3.050903709829561e-16,2.093850115456073e-10,1.98973988544196e-10,1.0411028784124863e-11,1.0411026533062306e-11,1.5289241300372798e-14,1.0027579255978844e-14,2.710951877673038e-11,2.6385709932266798e-11,7.491256650241314e-13,99.90396645812704,0.0002776114817917911,90.52639652279122,9.473325865726988,0.9793500468925691,0.00039435330211326866,4.310988563367572e-05,0.020212489919683985,1.2763819095477391
9999,1050,101325.0,5.607169938205458e-07,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287926425704879,0.0,0.0,0.018782662886161018,0.051473362470428434,1.3782219093351775e-08,0.0008927923688749344,1.0094981953446434e-05,4.843093987505236e-05,0.0003891329185999208,0.9789677869683366,0.00044243797816891973,4.682875639864581e-07,8.694232444285792e-11,0.020199519279805213,1.3199683807975376e-10,4.3190815541984473e-07,2.179466881919794e-07,1.169655151146558e-12,4.492572969964938e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8279800540945527e-09,3.4613686717213654e-09,3.2135137184360246e-14,2.081668076196058e-09,-2.3075791072710364e-09,1.1292339193716071e-10,-1.848933830851197e-17,-6.960352623358079e-20,1.160637796988467e-23,9.732296894569215e-23,-2.0667625602262198e-22,3.1665674087598714e-17,-2.6078858002392803e-24,-9.822769774067204e-25,-1.0814548290826984e-17,-2.2920873111414756e-18,4.110053668622856e-24,2.8279800540945527e-09,2.3075791072710364e-09,2.30638838000996e-09,2.286882458769657e-09,1.7073355900066371e-09,1.0302884465538096e-12,2.0591485661120878e-11,3.191383801126048e-10,3.112630248630627e-09,-3.4613686717213654e-09,3.2135137184360246e-14,2.1945914473517933e-09,2.081668076196058e-09,1.1292338964507337e-10,1.1292339193716071e-10,1.6043881472904379e-13,1.0516284046835406e-13,2.811051371520045e-10,2.733924807512875e-10,7.978258055910274e-12,98.99050180465535,0.00278518181775715,90.21004085285954,9.78717396532271,0.9789688862085328,0.0003891333555402895,0.00044243847496321304,0.020199541960963706,0.2512562814070351
9999,1050,101325.0,5.672426068491966,0.001,0.02,0.05,0.929,0.05,1050.0,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9289999979948428,0.0,0.0,0.019999989177325903,0.050000012842680366,1.263137363897744e-11,8.608352032528002e-09,0.000999991364107893,5.946173303382034e-14,4.9818291037012064e-08,0.9384682140682501,0.042597312967510285,1.7309711664993283e-06,8.061218356510075e-09,0.01890375302481384,1.186485202981304e-08,2.8687699801801964e-05,1.981478611180982e-07,5.3778093655466315e-21,3.337623506058734e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.542073172299739e-07,3.054070767381269e-07,2.9787891934655e-10,2.030061554739839e-07,-2.0360471782351606e-07,1.4022542032903664e-12,-1.1025497654861407e-21,1.3743109569201025e-19,1.0679721618530036e-21,-1.3304166177149759e-21,2.4326814970282742e-18,3.932562215864903e-18,4.017981357862315e-22,-6.054962083888162e-22,-6.501341519453549e-18,2.9686413585277116e-26,5.59380889238985e-23,2.542073172299739e-07,2.0360471782351606e-07,2.0323731477998146e-07,1.967503620355688e-07,1.0799900287772739e-07,3.537946778052991e-10,6.845548214437991e-09,7.84125960978989e-08,2.1889380735953819e-07,-3.054070767381269e-07,2.9787891934655e-10,2.030075577281861e-07,2.030061554739839e-07,1.402254203290396e-12,1.4022542032903664e-12,1.3608363296599884e-11,8.807571076146289e-12,1.7193118845457296e-08,1.6314204397884802e-08,9.01330381945184e-10,0.0008635892107108564,0.2926051248068911,99.70601744718624,0.001377428006872207,0.9384969978848599,4.981981901689623e-08,0.04259861947232968,0.018904332822991494,-6.753768844221105
