,T (K),P (Pa),V (M^3/s),X_nh3 initial,X_o2 initial,X_h2o initial,X_he initial,(NH3/O2),T (K) final,Rtol,Atol,reactor type,energy on?,He,Ar,Ne,O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NOX,OX,NX,OHX,NH3X,X(1),NH2_X(8),NH_X(9),NHO_X(10),H2O_X(11),HX(13),He ROP [kmol/m^3 s],Ar ROP [kmol/m^3 s],Ne ROP [kmol/m^3 s],O2(2) ROP [kmol/m^3 s],H2O(3) ROP [kmol/m^3 s],N2(4) ROP [kmol/m^3 s],NO(5) ROP [kmol/m^3 s],NH3(6) ROP [kmol/m^3 s],N2O(7) ROP [kmol/m^3 s],He surface ROP [kmol/m^2 s],Ar surface ROP [kmol/m^2 s],Ne surface ROP [kmol/m^2 s],O2(2) surface ROP [kmol/m^2 s],H2O(3) surface ROP [kmol/m^2 s],N2(4) surface ROP [kmol/m^2 s],NO(5) surface ROP [kmol/m^2 s],NH3(6) surface ROP [kmol/m^2 s],N2O(7) surface ROP [kmol/m^2 s],NOX ROP [kmol/m^2 s],OX ROP [kmol/m^2 s],NX ROP [kmol/m^2 s],OHX ROP [kmol/m^2 s],NH3X ROP [kmol/m^2 s],X(1) ROP [kmol/m^2 s],NH2_X(8) ROP [kmol/m^2 s],NH_X(9) ROP [kmol/m^2 s],NHO_X(10) ROP [kmol/m^2 s],H2O_X(11) ROP [kmol/m^2 s],HX(13) ROP [kmol/m^2 s],NH3(6) + X(1) <=> NH3X ROP [kmol/m^2 s],O2(2) + 2 X(1) <=> 2 OX ROP [kmol/m^2 s],NH3X + OX <=> NH2_X(8) + OHX ROP [kmol/m^2 s],NH2_X(8) + OX <=> NH_X(9) + OHX ROP [kmol/m^2 s],NH_X(9) + OX <=> NX + OHX ROP [kmol/m^2 s],NX + OX <=> NOX + X(1) ROP [kmol/m^2 s],NH_X(9) + OX <=> NHO_X(10) + X(1) ROP [kmol/m^2 s],NHO_X(10) + OX <=> NOX + OHX ROP [kmol/m^2 s],2 NX <=> N2(4) + 2 X(1) ROP [kmol/m^2 s],NOX + NX <=> N2O(7) + 2 X(1) ROP [kmol/m^2 s],N2O(7) + X(1) <=> N2(4) + OX ROP [kmol/m^2 s],NOX <=> NO(5) + X(1) ROP [kmol/m^2 s],NH_X(9) + OHX <=> H2O_X(11) + NX ROP [kmol/m^2 s],2 OHX <=> H2O(3) + OX + X(1) ROP [kmol/m^2 s],H2O_X(11) + OX <=> 2 OHX ROP [kmol/m^2 s],H2O_X(11) <=> H2O(3) + X(1) ROP [kmol/m^2 s],NH3(6) conversion (%),N2(4) Selectivity (%),NO(5) Selectivity (%),N2O(7) Selectivity (%),OX Coverage,NOX Coverage,NX Coverage,X Coverage,OHX Coverage,X(1) Coverage,NH3X Coverage,Residence Time (s)
9999,1467.3366834170856,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1467.3366834170856,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678142644352,0.0,0.0,0.019177933048225782,0.05148711117923584,0.0004326009690735696,0.00013452135814733316,1.1588883226710591e-08,7.591999113784411e-09,3.921021800646901e-06,0.3835051719879301,1.0632809661864585e-06,6.1134827125895484e-06,4.979730599782001e-13,0.6164796697816856,2.9367964692228934e-16,1.4218241106355458e-11,3.2448942001286557e-13,4.060429863958391e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6988589300517134e-11,3.118316763407221e-11,8.994693976199833e-12,2.79698500485156e-12,-2.0786688725535358e-11,1.578538042605282e-16,5.823237280265528e-20,2.7254932976783684e-18,2.3558603667779776e-21,-2.590589245623953e-19,7.709904920362419e-23,3.1318892505182318e-15,-6.462348535570529e-27,1.0285433539535706e-23,0.0,-3.1344163605015282e-15,0.0,2.0786688725535358e-11,1.6988589300517134e-11,2.0786688725458255e-11,2.0786688725458265e-11,2.01569877158798e-11,2.5200634231099133e-12,6.288053922434409e-13,6.288053922434409e-13,8.64296807773467e-12,3.51883752269421e-13,3.5172589846516053e-13,2.79698500485156e-12,8.956173247351104e-16,5.347693486529095e-16,-3.117860283103832e-11,3.118263286472356e-11,99.99884111167732,86.54282672165593,13.455654481321554,0.001518797022513574,0.3835086407268154,6.360291005891919e-06,1.7247484736902153e-06,0.9999919149597127,6.1135380079982126e-06,0.6164852457351766,8.077622965608815e-12,5e-09
9999,1473.3668341708544,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1473.3668341708544,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678139252069,0.0,0.0,0.019179311452139743,0.051487111579514966,0.0004339800244702916,0.00013176470797269016,1.1309493104040528e-08,7.001202197265382e-09,3.6707747413793296e-06,0.37306163738197,1.0440338727434734e-06,6.1751009039283735e-06,4.856495092886657e-13,0.6269233617902852,3.0279905059563907e-16,1.4311073433322932e-11,3.218440490708403e-13,4.110903108181143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6959943811758332e-11,3.117825072571859e-11,9.02336747344608e-12,2.7396681555596093e-12,-2.078669453457995e-11,1.455698802005605e-16,2.7134691934991444e-19,3.1714343753404806e-17,2.1050996957044428e-20,2.210251574728522e-19,7.179669223018857e-24,-1.8231933833620007e-15,-4.846761401677897e-26,-3.3028962391105104e-23,-4.239300639334267e-24,1.790965646672079e-15,0.0,2.078669453457995e-11,1.6959943811758332e-11,2.078669453457277e-11,2.078669453457282e-11,2.0153774844392587e-11,2.445013902644777e-12,6.319937620461707e-13,6.319937620504101e-13,8.686173805537621e-12,3.373392377886584e-13,3.371936679084578e-13,2.7396681555596093e-12,9.259281670940717e-16,5.652923485146898e-16,-3.117855047084965e-11,3.117768543337007e-11,99.9988690506896,86.81868668777601,13.179912705869711,0.0014006063542797234,0.37306492995113566,5.855176819150503e-06,1.6653168229545161e-06,0.9999924795055832,6.175155404163171e-06,0.6269288948934602,7.746494812019752e-12,5e-09
9999,1485.427135678392,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1485.427135678392,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678133309332,0.0,0.0,0.019181887726709337,0.05148711230307646,0.00043655745522372006,0.00012661240523530474,1.0805155791319009e-08,5.973666271863678e-09,3.2214854324676046e-06,0.3527885606551537,1.0067285340301175e-06,6.290534308493327e-06,4.628061772763579e-13,0.6471967136372138,3.2197604548701e-16,1.4492512376546069e-11,3.16607955041639e-13,4.2069440852559785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6906354246247482e-11,3.118485271884381e-11,9.076957744967132e-12,2.632541215319981e-12,-2.0786705020907392e-11,1.2420522358705839e-16,-9.199233854108116e-20,-1.4376634883119078e-17,-2.9056941962847137e-21,1.8708996611313917e-20,8.951645191472295e-23,4.809649698650244e-15,1.615587133892632e-26,9.929398524904117e-24,4.5494933690416515e-24,-4.795196978744417e-15,0.0,2.0786705020907392e-11,1.6906354246247482e-11,2.078670502081788e-11,2.0786705020817862e-11,2.014736098644349e-11,2.304501030887145e-12,6.383551415019853e-13,6.383551414974357e-13,8.766766901133779e-12,3.103150490569385e-13,3.1019084383335147e-13,2.632541215319981e-12,9.888928624577668e-16,6.308474162567808e-16,-3.117843778158635e-11,3.118422187142755e-11,99.99891948442087,87.33426191831406,12.664543036844584,0.0011950448413610183,0.35279153651291145,4.977566045022939e-06,1.5555115404342047e-06,0.9999934669216993,6.2905873706881085e-06,0.6472021728997178,7.150888500753236e-12,5e-09
9999,1491.4572864321606,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1491.4572864321606,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678130705832,0.0,0.0,0.019183091892595882,0.05148711262997936,0.0004377621342391301,0.00012420416819386215,1.0577598959805764e-08,5.526809875420861e-09,3.0199300883818924e-06,0.3429658841955894,9.8866357042246e-07,6.3444000375518265e-06,4.5221174665641313e-13,0.6570195102768267,3.3204929892495576e-16,1.4581279679680533e-11,3.140210199530112e-13,4.252518539724257e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6881323867002498e-11,3.118043309985701e-11,9.102005585754493e-12,2.5824687305059037e-12,-2.078670975221837e-11,1.149141289806491e-16,2.6995527904801865e-20,-6.998260695244249e-19,-5.055468703163311e-21,2.6778670127784675e-19,1.0178198943523583e-23,3.6901552955319687e-16,-6.462348535570529e-27,2.6297719571937317e-24,-7.34122793640812e-24,-3.6860543570705783e-16,0.0,2.078670975221837e-11,1.6881323867002498e-11,2.0786709752208196e-11,2.07867097522082e-11,2.0144159969227038e-11,2.2387026213128045e-12,6.415282108361506e-13,6.415282108434918e-13,8.80435842522861e-12,2.9776207465486436e-13,2.976471605258837e-13,2.5824687305059037e-12,1.0215721423814158e-15,6.659983157665178e-16,-3.1178376923963157e-11,3.117976710154125e-11,99.99894224010403,87.57524114072496,12.423653209266256,0.001105650008796661,0.3429687175039091,4.5963804972636174e-06,1.504761309186358e-06,0.9999938988575053,6.344452449882727e-06,0.657024938043641,6.8827330174346964e-12,5e-09
9999,1521.608040201005,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1521.608040201005,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678120535872,0.0,0.0,0.0191883842015628,0.05148711397577933,0.00044305649351141126,0.00011361982853124892,9.64281378540377e-09,3.804214127550356e-09,2.2009828253924257e-06,0.2970691690550852,9.040310732438044e-07,6.576680089443852e-06,4.0624183814475184e-13,0.7029166928305399,3.8758626048858365e-16,1.500846047971316e-11,3.014555169495729e-13,4.456404670378202e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6771287646415858e-11,3.1185783796333425e-11,9.21208658252422e-12,2.362397839402917e-12,-2.078672918820991e-11,7.909770071176045e-17,-7.852702577672255e-21,4.563274585787698e-18,-3.618268086785274e-21,3.546052129499001e-20,-1.6945893447399817e-22,5.685444401173849e-15,2.261821987449685e-26,-8.149728322725513e-24,5.686866711302065e-24,-5.69003149341725e-15,0.0,2.078672918820991e-11,1.6771287646415858e-11,2.0786729188379365e-11,2.0786729188379342e-11,2.012821328371233e-11,1.9483725706965597e-12,6.573184537764371e-13,6.573184537707503e-13,8.968872487307835e-12,2.432931929170956e-13,2.4321409521638385e-13,2.362397839402917e-12,1.1974508987241394e-15,8.680355154748169e-16,-3.117802827842581e-11,3.1184915760817944e-11,99.99903571862147,88.63430599355152,11.36493296607553,0.0007610403729348689,0.29707141534107034,3.1312005041551666e-06,1.2861084237712006e-06,0.9999955826904942,6.576729818954191e-06,0.7029220079291106,5.7793483607986444e-12,5e-09
9999,1527.6381909547738,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1527.6381909547738,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678118957616,0.0,0.0,0.01918931408328097,0.051487114195921856,0.0004439867009400998,0.00011176009322567332,9.490219093925189e-09,3.5406506284389413e-09,2.0688168084958217e-06,0.28853753333065857,8.88204349017988e-07,6.616046137180236e-06,3.982592989560277e-13,0.7114484010682992,3.997860624796375e-16,1.5091013535115833e-11,2.990238367625229e-13,4.492517958841297e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.675195025014828e-11,3.1180153919537984e-11,9.231427574459351e-12,2.323729977291326e-12,-2.0786732361215185e-11,7.361765515359381e-17,-6.973011293812784e-21,-1.5299021567258609e-18,6.586779542010001e-21,-1.9897117615420913e-19,6.77351061755825e-23,5.700751637756114e-17,3.2311742677852644e-27,1.7007588681075347e-23,-3.67061396820406e-24,-5.5278337900358236e-17,0.0,2.0786732361215185e-11,1.675195025014828e-11,2.0786732361147447e-11,2.0786732361147444e-11,2.0125035488613845e-11,1.897127705039088e-12,6.604616588898917e-13,6.604616588935622e-13,8.99764179850017e-12,2.3385939361433564e-13,2.3378577595918205e-13,2.323729977291326e-12,1.2352136266925602e-15,9.141739334364583e-16,-3.117794925363996e-11,3.117923974560455e-11,99.99905097809061,88.82038228912057,11.17890939700043,0.0007083138789997818,0.28853968282286807,2.907882295776761e-06,1.2484400218205915e-06,0.9999958436771227,6.616095424146355e-06,0.7114537010817078,5.5978429786865105e-12,5e-09
9999,1533.6683417085428,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1533.6683417085428,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678117500732,0.0,0.0,0.019190206189211214,0.051487114402195513,0.0004448791095729427,0.00010997590325139412,9.347318980970935e-09,3.29837657029882e-09,1.945450296911018e-06,0.2802208433051771,8.72730028320143e-07,6.653170242982338e-06,3.906259760061636e-13,0.7197651581951102,4.1236993293261694e-16,1.5172741084486373e-11,2.966211968346106e-13,4.527133284140901e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6733389847367605e-11,3.1180812758411375e-11,9.249982648941676e-12,2.2866330207896475e-12,-2.0786735332474406e-11,6.858026234794664e-17,-1.4425897349244016e-19,-2.4557521491549207e-17,-2.6091920529241304e-21,-4.060900685183428e-19,1.2982211973107635e-22,7.346671918334653e-16,2.5849394142282115e-26,1.5655544198398947e-23,-6.203854594147708e-25,-7.095568569953222e-16,0.0,2.0786735332474406e-11,1.6733389847367605e-11,2.078673533234459e-11,2.0786735332344564e-11,2.0121861492122306e-11,1.8478861299001136e-12,6.635999711617807e-13,6.635999711624011e-13,9.025198004672183e-12,2.248532245318407e-13,2.247846442694928e-13,2.2866330207896475e-12,1.2738690448252301e-15,9.623901432768446e-16,-3.1177866942366274e-11,3.117985036826809e-11,99.99906526810192,88.99889699562094,11.000443157984057,0.0006598463949914432,0.2802229016347146,2.7028853196647406e-06,1.2125157786464897e-06,0.9999960845983589,6.653219113068757e-06,0.7197704451461724,5.427109691279161e-12,5e-09
9999,1551.7587939698496,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1551.7587939698496,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678113758068,0.0,0.0,0.019192674673914462,0.05148711494646993,0.00044734838148103163,0.00010503897091289372,8.970638079119377e-09,2.680776747656985e-09,1.6220493299835456e-06,0.25654540536403403,8.283564782414625e-07,6.751667742295515e-06,3.696252286947631e-13,0.7434407702610492,4.525140926724941e-16,1.5413488464845382e-11,2.8959295305584623e-13,4.6222852931967044e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6682078353251473e-11,3.1185487858899587e-11,9.301324066152233e-12,2.1839836390107406e-12,-2.0786743164046747e-11,5.573904883444595e-17,-8.409818651038883e-20,2.643611658194024e-18,-9.703024980057977e-22,4.484007978047434e-20,-2.946798620477483e-22,5.370531720381133e-15,-2.908056841006738e-26,8.418218709539297e-25,-3.774011544773189e-24,-5.3731348059925e-15,0.0,2.0786743164046747e-11,1.6682078353251473e-11,2.0786743164341424e-11,2.0786743164341453e-11,2.0112362075399066e-11,1.7111804594821534e-12,6.729857664251468e-13,6.729857664289207e-13,9.101197134202547e-12,2.0018267099852011e-13,2.0012693194968564e-13,2.1839836390107406e-12,1.3953225163982902e-15,1.1202707000514884e-15,-3.117759913087714e-11,3.118436758819953e-11,99.99910293619209,89.49284603700437,10.50661766879921,0.0005362941964082835,0.2565472198473965,2.1818066059271955e-06,1.1142161973015603e-06,0.9999967039766996,6.7517154952021386e-06,0.7434460284371084,4.971801724992947e-12,5e-09
9999,1557.7889447236182,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1557.7889447236182,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678112691168,0.0,0.0,0.019193433973768183,0.05148711510561898,0.0004481079084050343,0.0001035203764453211,8.86059494416698e-09,2.506050676474112e-09,1.528009338562693e-06,0.24907165583576454,8.142263488828369e-07,6.780408171243341e-06,3.6319907846153203e-13,0.7509145702942027,4.667229168559818e-16,1.5492421141997787e-11,2.873114775992884e-13,4.651210030714674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.666627957603445e-11,3.117565723782617e-11,9.317116246985672e-12,2.152408873151105e-12,-2.0786745452387318e-11,5.210612229320276e-17,-1.252435517006151e-19,-1.9938433553089048e-17,-1.741046613004121e-21,1.1581745183536143e-19,1.514128261884175e-23,-4.4409332326932236e-15,-3.8774091213423167e-26,-1.0691248832730363e-23,4.652890945610781e-25,4.460882828512305e-15,0.0,2.0786745452387318e-11,1.666627957603445e-11,2.078674545237217e-11,2.0786745452372206e-11,2.010920305316293e-11,1.6689794205066908e-12,6.761047192817431e-13,6.761047192812778e-13,9.12449296122755e-12,1.926753918804153e-13,1.9262328575812206e-13,2.152408873151105e-12,1.4376799382290918e-15,1.177573439703523e-15,-3.117750286727675e-11,3.1174479664386474e-11,99.9991139405056,89.6447807225183,10.354717937605347,0.0005013398763577825,0.24907339772107223,2.034858068935998e-06,1.0843095092095596e-06,0.9999968808319382,6.780455590100914e-06,0.7509198218233377,4.836741221311875e-12,5e-09
9999,1563.819095477387,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1563.819095477387,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678111702259,0.0,0.0,0.01919416414187257,0.05148711525477977,0.0004488382880775572,0.00010206004289896676,8.757499012161058e-09,2.344646072526096e-09,1.4400476708951553e-06,0.2418027477419959,8.004156032486938e-07,6.807204822063667e-06,3.5703336001332314e-13,0.7581835257795868,4.8136069176545135e-16,1.5570771848829564e-11,2.8506114261532373e-13,4.678794107647153e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6651105082428338e-11,3.1173454937641954e-11,9.332302394408947e-12,2.1220455931049388e-12,-2.078674759511432e-11,4.875017739093231e-17,-2.9616551722722828e-19,-5.2822683494224915e-18,9.846673976056729e-21,1.2147104785204751e-20,-8.414817898622452e-22,-6.660892935144101e-15,0.0,-2.4529661402283567e-24,-5.169878828456422e-25,6.666450219689136e-15,0.0,2.078674759511432e-11,1.6651105082428338e-11,2.07867475959558e-11,2.07867475959558e-11,2.0106047718309373e-11,1.6283222922011112e-12,6.792188818171252e-13,6.792188818176423e-13,9.146855267507006e-12,1.8549587707933176e-13,1.8544712690194085e-13,2.1220455931049388e-12,1.4809958317585184e-15,1.2373526681536505e-15,-3.1177403039361715e-11,3.1172217584973794e-11,99.99912425009879,89.79088453144217,10.208646418010172,0.0004690505476568153,0.2418044208529403,1.8993335604683499e-06,1.0556985357489933e-06,0.9999970449674329,6.8072519233021555e-06,0.7581887718951363,4.7090485723889285e-12,5e-09
9999,1569.8492462311558,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1569.8492462311558,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678110784964,0.0,0.0,0.01919486662364291,0.051487115394569904,0.00044954096704556847,0.00010065507991885711,8.660916383033178e-09,2.195410060580194e-09,1.3577372277708135e-06,0.2347357640644154,7.869175475004663e-07,6.83211992381287e-06,3.511136516041738e-13,0.7652505540723616,4.96436719427808e-16,1.5648583822282367e-11,2.828421547867292e-13,4.705072240618807e-06,2.9414676967508023e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6636500228643658e-11,3.117880471659039e-11,9.346912585215412e-12,2.0928332665097e-12,-2.078674960381325e-11,4.5647243371936997e-17,-1.2888470127224704e-19,-2.7655920927934007e-18,1.5580624121855065e-21,6.369938344955772e-20,-3.007415449741135e-22,-1.3168282174805748e-15,1.9387045606711583e-26,1.6289359225864198e-23,-2.9468309322201607e-24,1.3196577242166375e-15,0.0,2.078674960381325e-11,1.6636500228643658e-11,2.0786749604113987e-11,2.0786749604113968e-11,2.0102896048067755e-11,1.5891323494740192e-12,6.82328272587436e-13,6.823282725903827e-13,9.16833074801938e-12,1.7862748443940374e-13,1.7858183719603186e-13,2.0928332665097e-12,1.525283442491082e-15,1.2996944618164118e-15,-3.11772993964103e-11,3.117750502212857e-11,99.99913390836171,89.93144869670427,10.068112107712382,0.00043919558335686707,0.234737371955156,1.774233831554658e-06,1.0283107120157877e-06,0.9999971974549976,6.832166722401095e-06,0.7652557958781215,4.588205336459818e-12,5e-09
9999,1575.8793969849246,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1575.8793969849246,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678109933544,0.0,0.0,0.019195542782152845,0.05148711552555748,0.00045021730941839785,9.93027617712046e-05,8.570444332387333e-09,2.0573012578765283e-09,1.2806829562149182e-06,0.22786756116865586,7.737255121236931e-07,6.855215918500832e-06,3.454264606555905e-13,0.7721187991108334,5.119604106543026e-16,1.5725898823623704e-11,2.806546662020737e-13,4.730079771456607e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6622447125344553e-11,3.1171438153055216e-11,9.3609751821436e-12,2.0647154487838477e-12,-2.078675148547047e-11,4.277566768667433e-17,1.2132194299305403e-19,8.711350522457697e-18,-5.242040037533696e-22,-6.850830254990168e-20,2.501833612060774e-22,-8.697872927564142e-15,6.462348535570529e-27,1.9223265461013218e-23,-3.1019272970738534e-24,8.68910902130075e-15,0.0,2.078675148547047e-11,1.6622447125344553e-11,2.078675148522029e-11,2.078675148522028e-11,2.0099748019589702e-11,1.5513371921842484e-12,6.85432909570205e-13,6.85432909573307e-13,9.188963426159523e-12,1.7205453165176454e-13,1.7201175598407789e-13,2.0647154487838477e-12,1.5705560411513146e-15,1.3646862977299224e-15,-3.117719201973764e-11,3.1170073466757486e-11,99.99914295556678,90.06674509199728,9.932843341356852,0.00041156664585809187,0.22786910714765973,1.6586560903996234e-06,1.0020782479798743e-06,0.9999973392652143,6.855262428060256e-06,0.7721240375899122,4.4737356733857585e-12,5e-09
9999,1581.9095477386936,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1581.9095477386936,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678109142736,0.0,0.0,0.01919619390280802,0.051487115648277605,0.0004508686015507816,9.800051800344432e-05,8.485708738178737e-09,1.929377988949133e-09,1.2085193263486423e-06,0.22119479684845994,7.60832869439918e-07,6.876555226452127e-06,3.3995915753905543e-13,0.7787916033751995,5.279412852597189e-16,1.5802757272872888e-11,2.784987802518852e-13,4.7538524967148534e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6608905440210212e-11,3.118062359309697e-11,9.374516931248716e-12,2.0376392359435637e-12,-2.0786753246678613e-11,4.0115870930084655e-17,-7.788463998378136e-20,1.7096427394187399e-18,-5.24902505375063e-21,5.2541881622592527e-20,-3.748679138513752e-22,4.920701094502468e-16,1.615587133892632e-26,5.466339067525722e-24,-1.1890721305449771e-24,-4.937487898370609e-16,0.0,2.0786753246678613e-11,1.6608905440210212e-11,2.0786753247053484e-11,2.078675324705347e-11,2.009660360993088e-11,1.5148685858986668e-12,6.885328101953686e-13,6.885328101965578e-13,9.208794809083343e-12,1.657622380363004e-13,1.6572212216537032e-13,2.0376392359435637e-12,1.6168269217565793e-15,1.4324197497510747e-15,-3.1177080597635624e-11,3.117919117334722e-11,99.99915142912619,90.19702867822745,9.802585346432448,0.0003859753400915713,0.2211962839999869,1.5517838984158366e-06,9.769377869607865e-07,0.9999974712778782,6.876601459364252e-06,0.7787968393985537,4.3652024033575905e-12,5e-09
9999,1587.9396984924624,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1587.9396984924624,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678108407784,0.0,0.0,0.019196821197772142,0.05148711576322383,0.0004514960564770581,9.674592459908094e-05,8.406361743886678e-09,1.8107878355898425e-09,1.1409080125713087e-06,0.21471395682987485,7.482330487716004e-07,6.896200033208446e-06,3.346999144733547e-13,0.7852724813860296,5.443889723412216e-16,1.587919837650567e-11,2.763745570166133e-13,4.7764265103937055e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6595859018628256e-11,3.117944515891318e-11,9.387563054098463e-12,2.011553443481912e-12,-2.0786754897155398e-11,3.765012947327847e-17,4.895239022237486e-20,-5.556337087190966e-18,-4.033348923654098e-21,2.1149892609188186e-19,3.0920399038144313e-22,-6.817809914276737e-16,-3.231174267785264e-26,-1.6339341452819007e-23,5.7385654995866295e-24,6.870806119842455e-16,0.0,2.0786754897155398e-11,1.6595859018628256e-11,2.0786754896846197e-11,2.078675489684623e-11,2.009346279608573e-11,1.4796621705128429e-12,6.916279913771164e-13,6.916279913713777e-13,9.22786403477802e-12,1.5973666944991867e-13,1.596990193204454e-13,2.011553443481912e-12,1.6641093997220822e-15,1.5029864686645595e-15,-3.117696514365678e-11,3.117794217244452e-11,99.99915936382561,90.32254549558354,9.677092253264298,0.00036225115215392695,0.21471538803334328,1.452878198234107e-06,9.52830089525338e-07,0.999997594291286,6.8962460007158785e-06,0.785277715720656,4.2622034671595756e-12,5e-09
9999,1593.9698492462314,101325.0,5e-09,0.001,0.02,0.05,0.929,0.05,1593.9698492462314,1e-12,9.999999999999999e-23,IdealGasReactor,off,0.9287678107724351,0.0,0.0,0.019197425810153573,0.05148711587085809,0.00045210081810524846,9.553669561018896e-05,8.332079634575271e-09,1.7007583625208844e-09,1.0775357625194262e-06,0.208421379710029,7.359195495088509e-07,6.9142120972355395e-06,3.296376491138441e-13,0.7915650947679422,5.6131321062293965e-16,1.5955260248861248e-11,2.7428201818963004e-13,4.797838059613113e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6583294199651322e-11,3.119057925166611e-11,9.400137334976863e-12,1.986410947567904e-12,-2.078675644157936e-11,3.5362382767284027e-17,9.5198767340364e-20,7.423625969239245e-18,3.844038992386922e-21,-1.8293466540247678e-19,2.5019628590314854e-22,1.0437158221119174e-14,-6.462348535570529e-27,-1.2107815826566595e-24,4.1359030627651375e-25,-1.0444498204633436e-14,0.0,2.078675644157936e-11,1.6583294199651322e-11,2.0786756441329163e-11,2.0786756441329173e-11,2.0090325554997432e-11,1.4456572595042381e-12,6.947184695229888e-13,6.947184695225752e-13,9.246208011099486e-12,1.5396468626014263e-13,1.5392932387737532e-13,1.986410947567904e-12,1.7124168099600382e-15,1.5764823387654426e-15,-3.1176845854312754e-11,3.1189002769327345e-11,99.99916679203655,90.44352259860634,9.556137161847058,0.00034023954661310194,0.20842275765747664,1.3612693397423687e-06,9.296997409358415e-07,0.9999977090305029,6.9142578095368645e-06,0.7915703280847138,4.164368743680926e-12,5e-09
